followers,following,likes,comments,video_view_count,caption_length,hashtag_count,media_type,posts_count,views_per_like,views_per_comment,views_per_follower,views_per_hashtag
140,240,11,1,172,140,14,1.0,13,15.64,172.0,1.23,12.29
140,240,8,0,172,313,17,1.0,13,21.5,,1.23,10.12
105,223,23,0,239,464,25,0.0,24,10.39,,2.28,9.56
105,223,9,0,40,324,20,0.0,24,4.44,,0.38,2.0
105,223,11,0,134,311,17,0.0,24,12.18,,1.28,7.88
105,223,17,0,172,1168,25,1.0,24,10.12,,1.64,6.88
105,223,25,0,172,785,19,1.0,24,6.88,,1.64,9.05
105,223,25,0,172,241,17,1.0,24,6.88,,1.64,10.12
105,223,16,0,172,996,14,1.0,24,10.75,,1.64,12.29
105,223,28,2,129,786,16,0.0,24,4.61,64.5,1.23,8.06
105,223,25,0,172,394,16,1.0,24,6.88,,1.64,10.75
528,223,37,1,172,343,14,1.0,24,4.65,172.0,0.33,12.29
105,223,31,1,178,582,13,0.0,24,5.74,178.0,1.7,13.69
105,223,33,2,172,956,13,1.0,24,5.21,86.0,1.64,13.23
895,1043,29,1,172,345,5,0.0,101,5.93,172.0,0.19,34.4
895,1043,54,6,172,575,7,1.0,101,3.19,28.67,0.19,24.57
895,1043,13,1,172,968,8,1.0,101,13.23,172.0,0.19,21.5
895,1043,30,2,172,296,8,1.0,101,5.73,86.0,0.19,21.5
895,1043,38,1,172,368,8,1.0,101,4.53,172.0,0.19,21.5
895,1043,65,10,172,607,9,1.0,101,2.65,17.2,0.19,19.11
895,1043,51,3,172,662,19,1.0,101,3.37,57.33,0.19,9.05
895,1043,62,1,172,717,18,1.0,101,2.77,172.0,0.19,9.56
895,1043,50,9,172,593,18,1.0,101,3.44,19.11,0.19,9.56
895,1043,62,10,172,342,18,1.0,101,2.77,17.2,0.19,9.56
895,1043,67,4,172,333,18,1.0,101,2.57,43.0,0.19,9.56
895,1043,42,3,154,337,18,0.0,101,3.67,51.33,0.17,8.56
129,122,49,7,172,730,16,1.0,10,3.51,24.57,1.33,10.75
129,122,53,14,172,378,26,1.0,10,3.25,12.29,1.33,6.62
129,122,70,21,396,367,21,0.0,10,5.66,18.86,3.07,18.86
129,122,56,12,267,562,19,0.0,10,4.77,22.25,2.07,14.05
129,122,43,0,169,507,16,0.0,10,3.93,,1.31,10.56
129,122,66,1,325,149,8,0.0,10,4.92,325.0,2.52,40.62
129,122,32,1,142,331,17,0.0,10,4.44,142.0,1.1,8.35
129,122,41,3,272,423,13,0.0,10,6.63,90.67,2.11,20.92
129,122,31,2,148,684,13,0.0,10,4.77,74.0,1.15,11.38
129,122,27,1,141,407,8,0.0,10,5.22,141.0,1.09,17.62
3125,92,421,29,172,744,23,1.0,91,0.41,5.93,0.06,7.48
3125,92,213,21,172,727,22,1.0,91,0.81,8.19,0.06,7.82
3125,92,227,26,172,520,26,1.0,91,0.76,6.62,0.06,6.62
3125,92,274,30,172,476,22,1.0,91,0.63,5.73,0.06,7.82
3125,92,118,22,172,298,10,1.0,91,1.46,7.82,0.06,17.2
3125,92,224,24,172,714,23,1.0,91,0.77,7.17,0.06,7.48
3125,92,136,27,172,641,22,1.0,91,1.26,6.37,0.06,7.82
3125,92,165,22,172,826,20,1.0,91,1.04,7.82,0.06,8.6
3125,92,151,73,172,615,18,1.0,91,1.14,2.36,0.06,9.56
3125,92,217,32,172,663,24,1.0,91,0.79,5.38,0.06,7.17
3125,92,263,18,172,850,24,1.0,91,0.65,9.56,0.06,7.17
3125,92,141,39,172,688,24,1.0,91,1.22,4.41,0.06,7.17
209,8,8,1,172,165,14,1.0,10,21.5,172.0,0.82,12.29
209,8,14,0,172,189,8,1.0,10,12.29,,0.82,21.5
209,8,9,0,172,114,0,1.0,10,19.11,,0.82,
209,8,12,0,172,151,7,1.0,10,14.33,,0.82,24.57
209,8,8,0,172,191,0,1.0,10,21.5,,0.82,
209,8,17,0,172,185,8,1.0,10,10.12,,0.82,21.5
209,8,11,2,172,205,8,1.0,10,15.64,86.0,0.82,21.5
209,8,12,1,172,462,10,1.0,10,14.33,172.0,0.82,17.2
209,8,15,0,172,124,8,1.0,10,11.47,,0.82,21.5
209,8,14,0,172,139,10,1.0,10,12.29,,0.82,17.2
344,677,32,0,22,365,9,0.0,39,0.69,,0.06,2.44
344,677,5,0,172,413,9,1.0,39,34.4,,0.5,19.11
344,677,8,0,172,317,9,1.0,39,21.5,,0.5,19.11
344,677,4,0,172,444,9,1.0,39,43.0,,0.5,19.11
344,677,5,2,17,454,9,0.0,39,3.4,8.5,0.05,1.89
528,677,32,1,172,312,14,1.0,39,5.38,172.0,0.33,12.29
344,677,11,8,29,331,9,0.0,39,2.64,3.62,0.08,3.22
344,677,3,0,172,334,9,1.0,39,57.33,,0.5,19.11
344,677,7,1,172,393,9,1.0,39,24.57,172.0,0.5,19.11
344,677,2,0,172,392,9,1.0,39,86.0,,0.5,19.11
344,677,5,1,172,422,9,1.0,39,34.4,172.0,0.5,19.11
344,677,8,1,172,359,8,1.0,39,21.5,172.0,0.5,21.5
190,325,4,1,172,0,0,1.0,12,43.0,172.0,0.91,
190,325,12,5,172,388,21,1.0,12,14.33,34.4,0.91,8.19
190,325,8,0,172,773,30,1.0,12,21.5,,0.91,5.73
528,325,32,1,172,375,14,0.0,12,5.38,172.0,0.33,12.29
190,325,11,0,172,288,15,1.0,12,15.64,,0.91,11.47
190,325,11,0,172,361,20,1.0,12,15.64,,0.91,8.6
190,325,10,0,172,282,16,1.0,12,17.2,,0.91,10.75
190,325,8,1,172,287,11,1.0,12,21.5,172.0,0.91,15.64
190,325,7,0,172,259,12,1.0,12,24.57,,0.91,14.33
190,325,12,0,172,281,13,1.0,12,14.33,,0.91,13.23
190,325,41,6,172,0,0,1.0,12,4.2,28.67,0.91,
190,325,38,5,172,0,0,1.0,12,4.53,34.4,0.91,
483,38,6,0,172,355,28,1.0,36,28.67,,0.36,6.14
483,38,4,0,172,363,29,1.0,36,43.0,,0.36,5.93
483,38,5,0,172,355,28,1.0,36,34.4,,0.36,6.14
483,38,2,2,172,366,28,1.0,36,86.0,86.0,0.36,6.14
483,38,2,1,172,368,28,1.0,36,86.0,172.0,0.36,6.14
483,38,1,0,172,368,28,1.0,36,172.0,,0.36,6.14
483,38,7,0,172,354,28,1.0,36,24.57,,0.36,6.14
483,38,6,0,172,354,28,1.0,36,28.67,,0.36,6.14
483,38,9,1,172,356,28,1.0,36,19.11,172.0,0.36,6.14
483,38,5,0,172,263,25,1.0,36,34.4,,0.36,6.88
483,38,3,0,172,298,25,1.0,36,57.33,,0.36,6.88
483,38,5,0,172,269,25,1.0,36,34.4,,0.36,6.88
1206,900,37,1,172,225,12,1.0,157,4.65,172.0,0.14,14.33
1206,900,17,0,172,400,18,1.0,157,10.12,,0.14,9.56
1206,900,19,0,172,530,16,1.0,157,9.05,,0.14,10.75
1206,900,34,0,172,250,12,1.0,157,5.06,,0.14,14.33
1206,900,34,2,172,309,18,1.0,157,5.06,86.0,0.14,9.56
1206,900,31,0,172,530,14,1.0,157,5.55,,0.14,12.29
1206,900,32,1,172,254,13,1.0,157,5.38,172.0,0.14,13.23
1206,900,26,1,172,447,18,1.0,157,6.62,172.0,0.14,9.56
1206,900,26,1,172,699,13,1.0,157,6.62,172.0,0.14,13.23
1206,900,47,3,172,249,13,1.0,157,3.66,57.33,0.14,13.23
1206,900,30,0,172,333,18,1.0,157,5.73,,0.14,9.56
1206,900,29,0,172,491,13,1.0,157,5.93,,0.14,13.23
1038,519,143,43,172,583,10,1.0,76,1.2,4.0,0.17,17.2
1038,519,111,29,341,472,8,0.0,76,3.07,11.76,0.33,42.62
528,519,102,14,275,343,7,0.0,76,2.7,19.64,0.52,39.29
1038,519,135,46,172,299,0,1.0,76,1.27,3.74,0.17,
1038,519,82,6,113,474,7,0.0,76,1.38,18.83,0.11,16.14
1038,519,131,25,200,536,16,0.0,76,1.53,8.0,0.19,12.5
1038,519,88,15,129,519,0,0.0,76,1.47,8.6,0.12,
1038,519,121,29,172,458,2,1.0,76,1.42,5.93,0.17,86.0
1038,519,90,6,398,420,0,0.0,76,4.42,66.33,0.38,
1038,519,102,61,561,618,20,0.0,76,5.5,9.2,0.54,28.05
1038,519,90,23,186,268,4,0.0,76,2.07,8.09,0.18,46.5
1038,519,130,20,189,556,20,0.0,76,1.45,9.45,0.18,9.45
970,508,28,0,172,1886,16,1.0,144,6.14,,0.18,10.75
970,508,53,10,172,710,26,1.0,144,3.25,17.2,0.18,6.62
970,508,33,2,540,648,21,0.0,144,16.36,270.0,0.56,25.71
970,508,35,4,172,1553,16,1.0,144,4.91,43.0,0.18,10.75
970,508,49,0,172,656,17,1.0,144,3.51,,0.18,10.12
970,508,44,6,424,825,20,0.0,144,9.64,70.67,0.44,21.2
970,508,38,0,635,213,0,0.0,144,16.71,,0.65,
970,508,35,14,172,1234,17,1.0,144,4.91,12.29,0.18,10.12
970,508,38,1,212,405,19,1.0,144,5.58,212.0,0.22,11.16
970,508,39,10,468,326,20,0.0,144,12.0,46.8,0.48,23.4
970,508,31,2,172,491,11,1.0,144,5.55,86.0,0.18,15.64
970,508,42,0,172,269,14,1.0,144,4.1,,0.18,12.29
1864,5818,13,0,172,438,30,1.0,189,13.23,,0.09,5.73
1864,5818,17,1,172,327,30,1.0,189,10.12,172.0,0.09,5.73
1864,5818,6,0,172,467,30,1.0,189,28.67,,0.09,5.73
1864,5818,7,0,172,175,5,1.0,189,24.57,,0.09,34.4
1864,5818,14,0,172,445,30,1.0,189,12.29,,0.09,5.73
1864,5818,12,0,172,174,6,1.0,189,14.33,,0.09,28.67
1864,5818,14,1,172,410,10,1.0,189,12.29,172.0,0.09,17.2
1864,5818,12,1,172,344,11,1.0,189,14.33,172.0,0.09,15.64
1864,5818,7,0,172,128,11,1.0,189,24.57,,0.09,15.64
1864,5818,15,0,172,295,11,1.0,189,11.47,,0.09,15.64
1864,5818,9,0,172,252,8,1.0,189,19.11,,0.09,21.5
1864,5818,18,0,172,602,29,1.0,189,9.56,,0.09,5.93
980,177,91,17,172,50,0,1.0,26,1.89,10.12,0.18,
980,177,117,82,172,1460,28,1.0,26,1.47,2.1,0.18,6.14
980,177,147,53,172,1218,26,1.0,26,1.17,3.25,0.18,6.62
980,177,32,88,172,1892,28,1.0,26,5.38,1.95,0.18,6.14
980,177,156,75,172,1120,21,1.0,26,1.1,2.29,0.18,8.19
980,177,111,61,396,1294,30,0.0,26,3.57,6.49,0.4,13.2
980,177,165,46,172,1085,24,1.0,26,1.04,3.74,0.18,7.17
980,177,104,46,172,870,20,1.0,26,1.65,3.74,0.18,8.6
980,177,116,30,172,2592,28,1.0,26,1.48,5.73,0.18,6.14
980,177,108,37,172,792,0,1.0,26,1.59,4.65,0.18,
980,177,87,21,470,589,24,0.0,26,5.4,22.38,0.48,19.58
980,177,79,23,172,813,18,1.0,26,2.18,7.48,0.18,9.56
754,76,9,0,172,588,30,1.0,56,19.11,,0.23,5.73
528,76,36,2,172,343,14,1.0,56,4.78,86.0,0.33,12.29
754,76,15,0,172,791,27,1.0,56,11.47,,0.23,6.37
754,76,13,0,172,515,25,1.0,56,13.23,,0.23,6.88
754,76,17,0,172,184,14,1.0,56,10.12,,0.23,12.29
754,76,29,1,172,169,10,1.0,56,5.93,172.0,0.23,17.2
754,76,8,0,172,354,15,1.0,56,21.5,,0.23,11.47
754,76,33,0,199,290,11,0.0,56,6.03,,0.26,18.09
754,76,40,5,172,220,12,1.0,56,4.3,34.4,0.23,14.33
754,76,15,0,126,238,15,0.0,56,8.4,,0.17,8.4
754,76,26,0,172,370,14,1.0,56,6.62,,0.23,12.29
754,76,17,0,172,300,16,1.0,56,10.12,,0.23,10.75
716,287,65,3,172,156,10,1.0,18,2.65,57.33,0.24,17.2
716,287,143,12,172,170,12,1.0,18,1.2,14.33,0.24,14.33
716,287,135,8,172,230,17,1.0,18,1.27,21.5,0.24,10.12
716,287,105,8,172,247,13,1.0,18,1.64,21.5,0.24,13.23
716,287,90,2,172,223,12,1.0,18,1.91,86.0,0.24,14.33
716,287,74,3,172,198,12,1.0,18,2.32,57.33,0.24,14.33
716,287,54,4,172,221,11,1.0,18,3.19,43.0,0.24,15.64
716,287,61,2,172,169,10,1.0,18,2.82,86.0,0.24,17.2
716,287,69,1,172,172,10,1.0,18,2.49,172.0,0.24,17.2
716,287,60,1,172,291,17,1.0,18,2.87,172.0,0.24,10.12
716,287,44,2,172,207,9,1.0,18,3.91,86.0,0.24,19.11
716,287,34,2,172,229,10,1.0,18,5.06,86.0,0.24,17.2
591,363,28,1,172,2279,3,1.0,159,6.14,172.0,0.29,57.33
591,363,45,0,172,1440,27,1.0,159,3.82,,0.29,6.37
591,363,39,0,172,1465,28,1.0,159,4.41,,0.29,6.14
591,363,25,1,172,1500,18,1.0,159,6.88,172.0,0.29,9.56
591,363,28,1,172,1118,19,1.0,159,6.14,172.0,0.29,9.05
591,363,29,0,172,1083,25,1.0,159,5.93,,0.29,6.88
591,363,21,1,172,1409,28,1.0,159,8.19,172.0,0.29,6.14
591,363,45,0,172,996,1,1.0,159,3.82,,0.29,172.0
591,363,30,0,172,576,0,1.0,159,5.73,,0.29,
591,363,42,0,172,1257,0,1.0,159,4.1,,0.29,
591,363,45,1,172,409,28,1.0,159,3.82,172.0,0.29,6.14
591,363,56,2,172,416,29,1.0,159,3.07,86.0,0.29,5.93
1188,3753,88,4,172,381,29,1.0,106,1.95,43.0,0.14,5.93
1188,3753,110,4,172,381,29,1.0,106,1.56,43.0,0.14,5.93
1188,3753,67,2,130,454,29,0.0,106,1.94,65.0,0.11,4.48
1188,3753,85,4,172,377,29,1.0,106,2.02,43.0,0.14,5.93
1188,3753,81,5,172,377,29,1.0,106,2.12,34.4,0.14,5.93
1188,3753,79,2,127,443,29,0.0,106,1.61,63.5,0.11,4.38
1188,3753,115,8,172,377,29,1.0,106,1.5,21.5,0.14,5.93
1188,3753,105,2,172,364,29,1.0,106,1.64,86.0,0.14,5.93
1188,3753,68,4,130,380,29,0.0,106,1.91,32.5,0.11,4.48
1188,3753,88,2,172,392,29,1.0,106,1.95,86.0,0.14,5.93
1188,3753,86,2,172,404,29,1.0,106,2.0,86.0,0.14,5.93
1188,3753,67,1,172,380,29,1.0,106,2.57,172.0,0.14,5.93
330,294,27,0,172,347,19,1.0,245,6.37,,0.52,9.05
330,294,35,0,172,385,20,1.0,245,4.91,,0.52,8.6
330,294,24,0,172,389,21,1.0,245,7.17,,0.52,8.19
330,294,10,0,34,0,0,0.0,245,3.4,,0.1,
330,294,120,0,172,309,17,1.0,245,1.43,,0.52,10.12
330,294,65,0,172,313,17,1.0,245,2.65,,0.52,10.12
330,294,19,0,172,385,20,1.0,245,9.05,,0.52,8.6
330,294,20,0,172,419,23,1.0,245,8.6,,0.52,7.48
330,294,21,0,172,384,22,1.0,245,8.19,,0.52,7.82
330,294,21,1,172,357,14,1.0,245,8.19,172.0,0.52,12.29
330,294,15,2,172,441,21,1.0,245,11.47,86.0,0.52,8.19
330,294,25,5,172,404,19,1.0,245,6.88,34.4,0.52,9.05
101,113,22,2,172,534,27,1.0,29,7.82,86.0,1.7,6.37
101,113,20,5,172,606,30,1.0,29,8.6,34.4,1.7,5.73
101,113,25,1,172,483,30,1.0,29,6.88,172.0,1.7,5.73
101,113,22,0,172,507,26,1.0,29,7.82,,1.7,6.62
101,113,20,0,172,481,30,1.0,29,8.6,,1.7,5.73
528,113,23,3,172,364,27,1.0,29,7.48,57.33,0.33,6.37
101,113,15,0,172,851,30,1.0,29,11.47,,1.7,5.73
101,113,34,0,172,879,28,1.0,29,5.06,,1.7,6.14
101,113,26,5,172,539,30,1.0,29,6.62,34.4,1.7,5.73
101,113,20,0,172,625,29,1.0,29,8.6,,1.7,5.93
101,113,20,6,172,399,27,1.0,29,8.6,28.67,1.7,6.37
101,113,17,5,172,397,27,1.0,29,10.12,34.4,1.7,6.37
904,46,34,0,172,568,7,1.0,95,5.06,,0.19,24.57
904,46,54,5,172,2524,6,1.0,95,3.19,34.4,0.19,28.67
904,46,58,5,172,1218,4,1.0,95,2.97,34.4,0.19,43.0
904,46,32,0,172,343,4,1.0,95,5.38,,0.19,43.0
904,46,20,3,172,1529,7,1.0,95,8.6,57.33,0.19,24.57
904,46,72,8,172,900,7,1.0,95,2.39,21.5,0.19,24.57
904,46,37,0,172,994,6,1.0,95,4.65,,0.19,28.67
904,46,20,0,353,964,4,0.0,95,17.65,,0.39,88.25
904,46,38,1,172,1160,8,1.0,95,4.53,172.0,0.19,21.5
904,46,26,0,172,2207,4,1.0,95,6.62,,0.19,43.0
904,46,51,1,172,3863,5,1.0,95,3.37,172.0,0.19,34.4
904,46,28,1,172,3355,5,1.0,95,6.14,172.0,0.19,34.4
528,142,86,1,172,42,1,1.0,12,2.0,172.0,0.33,172.0
770,142,77,6,172,2084,25,1.0,12,2.23,28.67,0.22,6.88
770,142,72,1,172,322,1,1.0,12,2.39,172.0,0.22,172.0
770,142,69,4,172,1912,1,1.0,12,2.49,43.0,0.22,172.0
770,142,99,3,172,1397,27,1.0,12,1.74,57.33,0.22,6.37
770,142,64,3,172,418,1,1.0,12,2.69,57.33,0.22,172.0
770,142,60,2,172,2180,30,1.0,12,2.87,86.0,0.22,5.73
770,142,54,1,172,1136,14,1.0,12,3.19,172.0,0.22,12.29
770,142,64,9,280,410,1,0.0,12,4.38,31.11,0.36,280.0
770,142,54,0,172,1676,8,1.0,12,3.19,,0.22,21.5
770,142,67,2,172,690,21,1.0,12,2.57,86.0,0.22,8.19
770,142,62,5,601,568,30,0.0,12,9.69,120.2,0.78,20.03
528,563,86,0,172,343,6,1.0,31,2.0,,0.33,28.67
645,563,106,3,172,266,8,1.0,31,1.62,57.33,0.27,21.5
645,563,82,1,172,748,22,1.0,31,2.1,172.0,0.27,7.82
645,563,110,2,172,86,0,1.0,31,1.56,86.0,0.27,
645,563,282,23,172,7,0,1.0,31,0.61,7.48,0.27,
645,563,107,5,172,301,6,1.0,31,1.61,34.4,0.27,28.67
645,563,141,0,172,188,0,1.0,31,1.22,,0.27,
645,563,200,25,620,396,4,0.0,31,3.1,24.8,0.96,155.0
645,563,149,6,172,268,4,1.0,31,1.15,28.67,0.27,43.0
645,563,239,24,3068,118,6,0.0,31,12.84,127.83,4.76,511.33
645,563,264,26,172,3,0,1.0,31,0.65,6.62,0.27,
645,563,261,20,172,63,0,1.0,31,0.66,8.6,0.27,
494,39,4,0,172,674,26,1.0,3,43.0,,0.35,6.62
494,39,67,0,172,638,25,1.0,3,2.57,,0.35,6.88
494,39,42,0,172,260,12,1.0,3,4.1,,0.35,14.33
692,246,32,7,172,315,1,1.0,28,5.38,24.57,0.25,172.0
692,246,24,5,117,60,0,0.0,28,4.88,23.4,0.17,
692,246,30,7,172,141,0,1.0,28,5.73,24.57,0.25,
692,246,22,1,172,664,3,1.0,28,7.82,172.0,0.25,57.33
692,246,51,15,172,1426,14,1.0,28,3.37,11.47,0.25,12.29
692,246,48,13,173,1185,3,0.0,28,3.6,13.31,0.25,57.67
692,246,42,7,172,608,0,1.0,28,4.1,24.57,0.25,
692,246,32,5,172,325,0,1.0,28,5.38,34.4,0.25,
692,246,39,3,172,741,0,1.0,28,4.41,57.33,0.25,
692,246,51,13,172,1207,1,1.0,28,3.37,13.23,0.25,172.0
692,246,53,13,172,1122,0,1.0,28,3.25,13.23,0.25,
692,246,48,15,172,1755,0,1.0,28,3.58,11.47,0.25,
423,5256,2,0,172,416,30,1.0,1071,86.0,,0.41,5.73
423,5256,13,0,172,357,30,1.0,1071,13.23,,0.41,5.73
423,5256,2,0,172,187,15,1.0,1071,86.0,,0.41,11.47
423,5256,5,1,172,274,30,1.0,1071,34.4,172.0,0.41,5.73
423,5256,2,0,172,353,30,1.0,1071,86.0,,0.41,5.73
423,5256,3,0,172,363,30,1.0,1071,57.33,,0.41,5.73
423,5256,1,0,172,276,30,1.0,1071,172.0,,0.41,5.73
423,5256,3,0,172,330,30,1.0,1071,57.33,,0.41,5.73
423,5256,5,0,172,400,30,1.0,1071,34.4,,0.41,5.73
423,5256,3,0,172,341,30,1.0,1071,57.33,,0.41,5.73
864,594,12,0,172,295,30,1.0,52,14.33,,0.2,5.73
864,594,13,1,172,693,27,1.0,52,13.23,172.0,0.2,6.37
864,594,43,3,172,649,30,1.0,52,4.0,57.33,0.2,5.73
864,594,74,7,172,403,30,1.0,52,2.32,24.57,0.2,5.73
864,594,98,0,172,468,30,1.0,52,1.76,,0.2,5.73
864,594,89,1,172,412,30,1.0,52,1.93,172.0,0.2,5.73
864,594,74,1,172,448,30,1.0,52,2.32,172.0,0.2,5.73
864,594,87,3,172,415,30,1.0,52,1.98,57.33,0.2,5.73
864,594,76,4,167,371,30,0.0,52,2.2,41.75,0.19,5.57
864,594,82,0,172,428,30,1.0,52,2.1,,0.2,5.73
864,594,76,4,172,384,30,1.0,52,2.26,43.0,0.2,5.73
864,594,58,0,172,488,30,1.0,52,2.97,,0.2,5.73
1013,4180,35,1,172,58,5,1.0,29,4.91,172.0,0.17,34.4
1013,4180,28,1,172,157,7,1.0,29,6.14,172.0,0.17,24.57
1013,4180,44,1,172,167,12,1.0,29,3.91,172.0,0.17,14.33
1013,4180,48,2,172,289,19,1.0,29,3.58,86.0,0.17,9.05
1013,4180,38,2,172,156,9,1.0,29,4.53,86.0,0.17,19.11
1013,4180,24,0,172,97,5,1.0,29,7.17,,0.17,34.4
1013,4180,50,0,172,165,10,1.0,29,3.44,,0.17,17.2
1013,4180,26,0,172,107,7,1.0,29,6.62,,0.17,24.57
1013,4180,30,0,172,135,7,1.0,29,5.73,,0.17,24.57
1013,4180,32,2,172,117,8,1.0,29,5.38,86.0,0.17,21.5
1013,4180,41,4,172,150,8,1.0,29,4.2,43.0,0.17,21.5
1013,4180,63,3,270,176,10,0.0,29,4.29,90.0,0.27,27.0
528,307,20,1,172,542,14,1.0,14,8.6,172.0,0.33,12.29
392,307,19,0,172,607,30,1.0,14,9.05,,0.44,5.73
392,307,21,3,172,596,28,1.0,14,8.19,57.33,0.44,6.14
392,307,32,0,172,530,27,1.0,14,5.38,,0.44,6.37
392,307,21,2,172,928,24,1.0,14,8.19,86.0,0.44,7.17
528,307,32,1,172,343,30,1.0,14,5.38,172.0,0.33,5.73
392,307,16,0,172,408,28,1.0,14,10.75,,0.44,6.14
392,307,23,2,172,448,30,1.0,14,7.48,86.0,0.44,5.73
392,307,22,1,172,461,30,1.0,14,7.82,172.0,0.44,5.73
392,307,23,2,172,538,30,1.0,14,7.48,86.0,0.44,5.73
392,307,32,0,172,343,14,1.0,14,5.38,,0.44,12.29
392,307,23,0,172,630,30,1.0,14,7.48,,0.44,5.73
285,801,12,0,172,886,11,1.0,10,14.33,,0.6,15.64
285,801,12,1,172,1103,14,1.0,10,14.33,172.0,0.6,12.29
285,801,32,0,172,130,0,1.0,10,5.38,,0.6,
285,801,8,0,172,398,0,1.0,10,21.5,,0.6,
285,801,32,1,172,343,14,1.0,10,5.38,172.0,0.6,12.29
285,801,19,0,172,430,6,1.0,10,9.05,,0.6,28.67
285,801,9,0,172,387,7,1.0,10,19.11,,0.6,24.57
285,801,12,0,172,417,5,1.0,10,14.33,,0.6,34.4
285,801,10,0,172,299,9,1.0,10,17.2,,0.6,19.11
285,801,7,0,172,239,0,1.0,10,24.57,,0.6,
612,484,48,2,172,343,30,1.0,22,3.58,86.0,0.28,5.73
612,484,92,6,172,7,1,1.0,22,1.87,28.67,0.28,172.0
612,484,46,0,172,0,0,1.0,22,3.74,,0.28,
612,484,54,1,172,7,1,1.0,22,3.19,172.0,0.28,172.0
612,484,23,1,172,0,0,1.0,22,7.48,172.0,0.28,
612,484,48,1,172,15,1,1.0,22,3.58,172.0,0.28,172.0
612,484,64,12,172,0,0,1.0,22,2.69,14.33,0.28,
612,484,34,1,172,0,0,1.0,22,5.06,172.0,0.28,
612,484,59,0,172,0,0,1.0,22,2.92,,0.28,
612,484,47,0,172,18,2,1.0,22,3.66,,0.28,86.0
612,484,40,0,172,0,0,1.0,22,4.3,,0.28,
612,484,21,0,117,0,0,0.0,22,5.57,,0.19,
1492,354,4,0,29,161,9,0.0,640,7.25,,0.02,3.22
1492,354,3,0,172,80,3,1.0,640,57.33,,0.12,57.33
1492,354,2,0,60,174,7,0.0,640,30.0,,0.04,8.57
1492,354,5,0,43,226,11,0.0,640,8.6,,0.03,3.91
1492,354,16,0,172,135,2,1.0,640,10.75,,0.12,86.0
1492,354,8,0,172,52,2,1.0,640,21.5,,0.12,86.0
1492,354,5,0,172,101,2,1.0,640,34.4,,0.12,86.0
1492,354,5,0,172,25,2,1.0,640,34.4,,0.12,86.0
1492,354,2,0,40,64,4,0.0,640,20.0,,0.03,10.0
1492,354,4,0,172,53,2,1.0,640,43.0,,0.12,86.0
1492,354,5,0,172,23,2,1.0,640,34.4,,0.12,86.0
1492,354,3,1,40,343,4,0.0,640,13.33,40.0,0.03,10.0
220,281,6,2,172,6,0,1.0,10,28.67,86.0,0.78,
220,281,8,0,18,195,8,0.0,10,2.25,,0.08,2.25
220,281,13,2,172,229,15,1.0,10,13.23,86.0,0.78,11.47
220,281,8,1,172,253,11,1.0,10,21.5,172.0,0.78,15.64
220,281,9,0,172,218,10,1.0,10,19.11,,0.78,17.2
220,281,5,0,172,181,7,1.0,10,34.4,,0.78,24.57
220,281,7,2,172,218,13,1.0,10,24.57,86.0,0.78,13.23
220,281,3,0,23,51,2,0.0,10,7.67,,0.1,11.5
220,281,13,1,172,139,5,1.0,10,13.23,172.0,0.78,34.4
220,281,11,1,172,164,0,1.0,10,15.64,172.0,0.78,
633,1465,5,0,25,272,19,0.0,31,5.0,,0.04,1.32
633,1465,13,0,111,566,30,0.0,31,8.54,,0.18,3.7
633,1465,14,1,128,404,17,0.0,31,9.14,128.0,0.2,7.53
633,1465,4,0,125,189,7,0.0,31,31.25,,0.2,17.86
633,1465,12,0,172,287,22,1.0,31,14.33,,0.27,7.82
633,1465,8,0,172,175,8,1.0,31,21.5,,0.27,21.5
633,1465,11,0,172,237,11,1.0,31,15.64,,0.27,15.64
633,1465,9,1,131,154,9,0.0,31,14.56,131.0,0.21,14.56
633,1465,11,2,153,143,10,0.0,31,13.91,76.5,0.24,15.3
633,1465,52,2,1104,30,2,0.0,31,21.23,552.0,1.74,552.0
633,1465,7,0,147,28,3,0.0,31,21.0,,0.23,49.0
633,1465,11,0,65,150,9,0.0,31,5.91,,0.1,7.22
394,222,42,0,206,113,5,0.0,37,4.9,,0.52,41.2
394,222,78,42,650,699,27,0.0,37,8.33,15.48,1.65,24.07
394,222,106,2,1083,247,13,0.0,37,10.22,541.5,2.75,83.31
394,222,66,3,172,240,14,1.0,37,2.61,57.33,0.44,12.29
394,222,94,7,687,388,27,0.0,37,7.31,98.14,1.74,25.44
394,222,57,14,291,475,28,0.0,37,5.11,20.79,0.74,10.39
394,222,253,14,3885,463,23,0.0,37,15.36,277.5,9.86,168.91
394,222,54,14,563,340,25,0.0,37,10.43,40.21,1.43,22.52
394,222,41,11,122,123,0,0.0,37,2.98,11.09,0.31,
394,222,33,4,85,136,7,0.0,37,2.58,21.25,0.22,12.14
394,222,48,0,172,194,12,1.0,37,3.58,,0.44,14.33
394,222,44,0,172,292,13,1.0,37,3.91,,0.44,13.23
224,482,18,1,172,430,29,1.0,18,9.56,172.0,0.77,5.93
224,482,16,2,172,426,24,1.0,18,10.75,86.0,0.77,7.17
224,482,15,1,172,656,24,1.0,18,11.47,172.0,0.77,7.17
224,482,18,1,172,490,36,1.0,18,9.56,172.0,0.77,4.78
224,482,9,0,172,411,26,1.0,18,19.11,,0.77,6.62
224,482,10,1,172,693,29,1.0,18,17.2,172.0,0.77,5.93
