followers,following,likes,comments,video_view_count,caption_length,hashtag_count,media_type,posts_count,views_per_like,views_per_comment,views_per_follower,views_per_hashtag
2382,1695,232,31,172,346,0,1.0,475,0.74,5.55,0.07,
200,182,2,0,172,365,11,1.0,246,86.0,,0.86,15.64
695,4366,27,1,172,146,7,1.0,23,6.37,172.0,0.25,24.57
960,786,82,0,172,374,2,1.0,86,2.1,,0.18,86.0
157,33,6,0,172,1268,11,1.0,74,28.67,,1.1,15.64
590,1825,43,17,172,278,0,1.0,32,4.0,10.12,0.29,
1206,900,34,2,172,309,18,1.0,157,5.06,86.0,0.14,9.56
1498,996,73,3,1498,8,0,0.0,106,20.52,499.33,1.0,
2888,923,50,0,172,751,27,1.0,423,3.44,,0.06,6.37
103,44,36,5,172,242,20,1.0,6,4.78,34.4,1.67,8.6
1188,3753,67,1,172,380,29,1.0,106,2.57,172.0,0.14,5.93
2787,77,104,3,172,1031,25,1.0,68,1.65,57.33,0.06,6.88
181,455,101,1,172,67,0,1.0,38,1.7,172.0,0.95,
3148,554,11,1,172,1763,19,1.0,1689,15.64,172.0,0.05,9.05
441,542,116,2,172,2108,0,1.0,59,1.48,86.0,0.39,
11461,28,14,0,172,711,29,1.0,194,12.29,,0.02,5.93
196,378,17,4,172,35,0,1.0,23,10.12,43.0,0.88,
11245,833,71,1,172,378,0,1.0,213,2.42,172.0,0.02,
4535,1878,92,1,172,206,7,1.0,531,1.87,172.0,0.04,24.57
946,518,104,10,172,343,19,1.0,25,1.65,17.2,0.18,9.05
2235,652,219,14,1337,56,1,0.0,326,6.11,95.5,0.6,1337.0
105,189,19,4,172,463,22,1.0,12,9.05,43.0,1.64,7.82
1701,2490,14,0,172,1411,23,1.0,140,12.29,,0.1,7.48
176,97,37,0,172,251,17,1.0,97,4.65,,0.98,10.12
267,319,12,0,172,329,17,1.0,78,14.33,,0.64,10.12
471,343,66,2,172,132,4,1.0,38,2.61,86.0,0.37,43.0
356,191,6,1,172,101,0,1.0,25,28.67,172.0,0.48,
107,378,38,0,172,148,14,1.0,16,4.53,,1.61,12.29
123,63,5,0,79,504,13,0.0,138,15.8,,0.64,6.08
327,110,200,25,172,1297,24,1.0,7,0.86,6.88,0.53,7.17
682,639,50,1,172,20,0,1.0,53,3.44,172.0,0.25,
225,412,19,10,105,988,8,0.0,9,5.53,10.5,0.47,13.12
2223,37,40,0,172,779,23,1.0,1288,4.3,,0.08,7.48
996,678,70,12,172,618,30,1.0,39,2.46,14.33,0.17,5.73
128,846,6,0,172,546,20,1.0,21,28.67,,1.34,8.6
153,167,23,0,172,1041,5,1.0,10,7.48,,1.12,34.4
347,1761,14,0,172,585,18,1.0,52,12.29,,0.5,9.56
1838,774,13,0,172,221,10,1.0,81,13.23,,0.09,17.2
987,532,38,2,84,88,0,0.0,63,2.21,42.0,0.09,
918,377,21,0,1667,41,3,0.0,24,79.38,,1.82,555.67
974,799,71,0,172,511,27,1.0,35,2.42,,0.18,6.37
9203,6284,17,1,172,77,0,1.0,90,10.12,172.0,0.02,
328,842,56,2,172,727,22,1.0,51,3.07,86.0,0.52,7.82
1437,40,76,3,172,844,18,1.0,494,2.26,57.33,0.12,9.56
1489,4016,179,6,172,164,5,1.0,24,0.96,28.67,0.12,34.4
136,314,4,0,172,0,0,1.0,215,43.0,,1.26,
202,436,57,2,191,175,14,0.0,8,3.35,95.5,0.95,13.64
8928,2103,89,1,3605,305,13,0.0,62,40.51,3605.0,0.4,277.31
128,846,3,0,12,274,12,0.0,21,4.0,,0.09,1.0
463,770,30,0,172,0,0,1.0,90,5.73,,0.37,
529,837,29,2,172,1360,31,1.0,86,5.93,86.0,0.33,5.55
940,1464,8,0,290,228,16,0.0,30,36.25,,0.31,18.12
3235,727,21,0,172,777,4,1.0,53,8.19,,0.05,43.0
548,473,5,0,172,530,10,1.0,132,34.4,,0.31,17.2
105,189,22,5,172,555,30,1.0,12,7.82,34.4,1.64,5.73
303,50,32,1,172,53,0,0.0,311,5.38,172.0,0.57,
280,76,77,0,1367,322,18,0.0,16,17.75,,4.88,75.94
311,1657,2,0,172,390,19,1.0,328,86.0,,0.55,9.05
1168,571,1007,20,172,193,10,1.0,58,0.17,8.6,0.15,17.2
356,420,123,6,172,19,0,1.0,16,1.4,28.67,0.48,
702,469,54,0,172,549,27,1.0,42,3.19,,0.25,6.37
181,455,35,1,134,577,32,0.0,38,3.83,134.0,0.74,4.19
3227,118,174,0,172,764,30,1.0,207,0.99,,0.05,5.73
1197,537,174,85,172,722,15,1.0,42,0.99,2.02,0.14,11.47
135,57,21,0,172,33,0,1.0,16,8.19,,1.27,
2991,1153,57,0,172,379,35,1.0,2287,3.02,,0.06,4.91
10437,233,7,0,172,127,0,1.0,11,24.57,,0.02,
259,131,15,4,172,2208,11,1.0,8,11.47,43.0,0.66,15.64
725,3171,30,2,172,199,18,1.0,103,5.73,86.0,0.24,9.56
362,23,6,0,5,135,10,0.0,6,0.83,,0.01,0.5
575,79,63,21,172,881,30,1.0,24,2.73,8.19,0.3,5.73
592,27,54,2,172,343,28,1.0,22,3.19,86.0,0.29,6.14
186,522,25,6,172,69,0,1.0,14,6.88,28.67,0.92,
2517,405,566,51,2292,660,21,0.0,115,4.05,44.94,0.91,109.14
54654,892,190,0,172,428,25,1.0,4279,0.91,,0.0,6.88
596,3331,23,3,172,69,2,1.0,428,7.48,57.33,0.29,86.0
866,4,53,2,172,315,26,1.0,105,3.25,86.0,0.2,6.62
1137,218,78,26,172,685,28,1.0,91,2.21,6.62,0.15,6.14
614,288,25,2,172,415,27,1.0,87,6.88,86.0,0.28,6.37
56397,107,2344,38,21622,169,11,0.0,106,9.22,569.0,0.38,1965.64
866,4,53,10,172,320,24,1.0,105,3.25,17.2,0.2,7.17
104,465,11,17,172,1735,29,1.0,89,15.64,10.12,1.65,5.93
4197,3844,57,1,172,586,29,1.0,438,3.02,172.0,0.04,5.93
398,1044,34,3,172,14,0,1.0,12,5.06,57.33,0.43,
120,374,17,0,172,421,36,1.0,22,10.12,,1.43,4.78
11283,200,584,13,172,725,27,1.0,465,0.29,13.23,0.02,6.37
275,584,7,0,172,24,0,1.0,58,24.57,,0.63,
179,217,21,3,172,117,0,1.0,17,8.19,57.33,0.96,
399,937,11,0,172,16,1,1.0,75,15.64,,0.43,172.0
488,18,12,0,172,436,11,1.0,328,14.33,,0.35,15.64
152,2358,40,3,172,289,30,1.0,20,4.3,57.33,1.13,5.73
860,3103,3,0,172,1539,0,1.0,136,57.33,,0.2,
768,1223,63,3,172,610,31,1.0,83,2.73,57.33,0.22,5.55
394,222,42,0,206,113,5,0.0,37,4.9,,0.52,41.2
996,4042,132,8,172,103,6,1.0,13,1.3,21.5,0.17,28.67
388,1221,37,5,172,815,13,1.0,34,4.65,34.4,0.44,13.23
110,88,16,0,172,384,30,1.0,19,10.75,,1.56,5.73
392,271,19,5,172,267,3,1.0,78,9.05,34.4,0.44,57.33
1352,945,77,8,172,215,12,1.0,1611,2.23,21.5,0.13,14.33
144,64,24,1,172,496,22,1.0,22,7.17,172.0,1.19,7.82
584,1805,62,4,172,291,22,1.0,23,2.77,43.0,0.29,7.82
486,475,54,1,172,512,15,1.0,28,3.19,172.0,0.35,11.47
400,201,81,15,172,392,22,1.0,50,2.12,11.47,0.43,7.82
1864,5818,6,0,172,467,30,1.0,189,28.67,,0.09,5.73
276,851,118,9,172,248,22,1.0,19,1.46,19.11,0.62,7.82
382,347,32,1,172,645,14,1.0,54,5.38,172.0,0.45,12.29
3675,957,5,0,26,104,8,0.0,806,5.2,,0.01,3.25
155,136,7,0,172,34,3,1.0,44,24.57,,1.11,57.33
180,228,22,2,172,407,28,1.0,406,7.82,86.0,0.96,6.14
318,5111,1,0,172,852,3,1.0,18,172.0,,0.54,57.33
394,436,81,6,172,252,16,1.0,122,2.12,28.67,0.44,10.75
617,530,102,10,172,881,30,1.0,12,1.69,17.2,0.28,5.73
1515,312,3,0,172,377,12,1.0,765,57.33,,0.11,14.33
524,31,58,5,172,554,0,1.0,17,2.97,34.4,0.33,
611,3531,13,1,172,20,0,1.0,40,13.23,172.0,0.28,
340,754,35,3,172,164,1,1.0,71,4.91,57.33,0.51,172.0
269,359,5,1,172,111,4,1.0,268,34.4,172.0,0.64,43.0
101,122,18,4,172,420,5,1.0,14,9.56,43.0,1.7,34.4
2785,76,23,2,359,1612,25,0.0,91,15.61,179.5,0.13,14.36
332,811,73,2,172,383,32,1.0,203,2.36,86.0,0.52,5.38
719,827,63,2,172,858,29,1.0,61,2.73,86.0,0.24,5.93
30257,144,694,21,172,255,14,1.0,122,0.25,8.19,0.01,12.29
121,47,25,0,172,273,19,1.0,18,6.88,,1.42,9.05
421,96,11,0,172,553,11,1.0,216,15.64,,0.41,15.64
5211,798,205,11,172,51,3,1.0,640,0.84,15.64,0.03,57.33
204,33,15,0,172,530,11,1.0,34,11.47,,0.84,15.64
960,786,118,13,172,109,4,1.0,86,1.46,13.23,0.18,43.0
591,363,28,1,172,1118,19,1.0,159,6.14,172.0,0.29,9.05
1376,1474,76,0,328,358,24,0.0,12,4.32,,0.24,13.67
4535,1878,40,0,172,389,12,1.0,531,4.3,,0.04,14.33
544,206,66,3,172,2108,0,1.0,24,2.61,57.33,0.32,
579,369,110,1,172,67,0,1.0,81,1.56,172.0,0.3,
863,21,35,1,172,487,30,1.0,389,4.91,172.0,0.2,5.73
265,535,71,3,172,71,4,1.0,22,2.42,57.33,0.65,43.0
1878,87,93,1,172,486,16,0.0,36,1.85,172.0,0.09,10.75
610,1914,3,2,172,268,25,1.0,181,57.33,86.0,0.28,6.88
115,16,9,2,172,187,7,1.0,37,19.11,86.0,1.5,24.57
32641,196,272,4,172,327,26,1.0,1248,0.63,43.0,0.01,6.62
528,1919,52,1,172,142,3,1.0,34,3.31,172.0,0.33,57.33
204,1967,3,0,172,243,15,1.0,22,57.33,,0.84,11.47
157,1068,6,0,172,132,10,1.0,88,28.67,,1.1,17.2
437,273,17,0,172,368,23,1.0,354,10.12,,0.39,7.48
743,89,32,27,172,1087,30,1.0,225,5.38,6.37,0.23,5.73
117438,1221,14,0,172,321,9,1.0,114,12.29,,0.0,19.11
296,278,9,0,15,425,30,0.0,9,1.67,,0.05,0.5
760,387,83,0,172,922,25,0.0,84,2.07,,0.23,6.88
429,504,61,16,172,721,21,1.0,114,2.82,10.75,0.4,8.19
21841,44,11,0,172,192,10,1.0,70,15.64,,0.01,17.2
157,228,9,0,172,727,10,1.0,21,19.11,,1.1,17.2
522,624,9,0,172,244,8,1.0,85,19.11,,0.33,21.5
249,230,11,1,172,687,21,1.0,613,15.64,172.0,0.69,8.19
359,793,18,1,172,269,9,1.0,91,9.56,172.0,0.48,19.11
228,507,8,3,172,226,3,1.0,60,21.5,57.33,0.75,57.33
347,485,35,0,172,235,7,1.0,9,4.91,,0.5,24.57
240,45,4,0,172,661,30,1.0,119,43.0,,0.72,5.73
505,812,46,0,172,0,0,1.0,40,3.74,,0.34,
194,87,1,0,172,1111,12,1.0,153,172.0,,0.89,14.33
526,552,33,1,172,171,15,1.0,45,5.21,172.0,0.33,11.47
375,1368,28,0,172,1501,28,1.0,280,6.14,,0.46,6.14
2329,10,29,2,172,662,30,1.0,236,5.93,86.0,0.07,5.73
267,195,33,8,429,178,8,0.0,7,13.0,53.62,1.61,53.62
189,741,2,0,172,4,0,1.0,138,86.0,,0.91,
610,1914,2,0,172,76,7,1.0,181,86.0,,0.28,24.57
55111,478,1834,42,13617,142,4,0.0,627,7.42,324.21,0.25,3404.25
10766,5,30,0,172,526,29,1.0,2188,5.73,,0.02,5.93
251,382,24,0,172,1603,30,1.0,17,7.17,,0.69,5.73
313,42,23,0,172,325,30,1.0,37,7.48,,0.55,5.73
154,179,31,2,172,325,10,1.0,8,5.55,86.0,1.12,17.2
257,538,4,0,172,359,8,1.0,101,43.0,,0.67,21.5
10340,308,409,2,172,2250,12,1.0,387,0.42,86.0,0.02,14.33
1372,470,14,0,172,51,1,1.0,170,12.29,,0.13,172.0
411,27,87,1,172,420,31,1.0,12,1.98,172.0,0.42,5.55
114,15,6,0,172,432,12,1.0,10,28.67,,1.51,14.33
150,168,24,1,57,0,0,0.0,32,2.38,57.0,0.38,
1535,154,52,2,172,367,30,1.0,28,3.31,86.0,0.11,5.73
21299,510,134,4,172,266,0,1.0,359,1.28,43.0,0.01,
4662,45,331,19,172,1556,17,1.0,271,0.52,9.05,0.04,10.12
633,1465,14,1,128,404,17,0.0,31,9.14,128.0,0.2,7.53
101,234,8,0,172,570,7,1.0,7,21.5,,1.7,24.57
528,165,32,0,441,343,22,1.0,227,13.78,,0.83,20.05
1659,1557,3,2,172,227,6,1.0,90,57.33,86.0,0.1,28.67
3144,12,31,0,172,425,26,1.0,206,5.55,,0.05,6.62
388,2405,65,0,172,176,6,1.0,113,2.65,,0.44,28.67
528,448,32,0,172,93,14,1.0,22,5.38,,0.33,12.29
518,1488,4,0,172,80,4,1.0,125,43.0,,0.33,43.0
833,2103,432,33,172,293,30,1.0,19,0.4,5.21,0.21,5.73
189,623,19,0,172,191,6,1.0,15,9.05,,0.91,28.67
738,154,48,3,172,497,33,1.0,12,3.58,57.33,0.23,5.21
2785,723,146,3,172,270,13,1.0,942,1.18,57.33,0.06,13.23
13202,385,6,3,172,506,19,1.0,27,28.67,57.33,0.01,9.05
134,270,3,0,172,212,5,1.0,43,57.33,,1.28,34.4
670,352,9,1,172,0,0,1.0,104,19.11,172.0,0.26,
217,101,10,1,172,512,17,1.0,14,17.2,172.0,0.79,10.12
460,93,34,0,172,470,25,1.0,97,5.06,,0.37,6.88
202,436,28,0,172,39,5,1.0,8,6.14,,0.85,34.4
353,700,25,0,81,199,8,0.0,56,3.24,,0.23,10.12
3125,92,263,18,172,850,24,1.0,91,0.65,9.56,0.06,7.17
227,832,18,0,172,359,5,1.0,33,9.56,,0.76,34.4
163,117,44,1,172,18,0,1.0,105,3.91,172.0,1.06,
142,89,21,7,172,433,25,1.0,4,8.19,24.57,1.21,6.88
2031,5570,28,0,172,20,0,1.0,35,6.14,,0.08,
101,774,18,0,172,524,29,1.0,12,9.56,,1.7,5.93
332,2527,2,0,172,210,11,1.0,167,86.0,,0.52,15.64
171,398,1,0,172,263,11,1.0,19,172.0,,1.01,15.64
1214,973,143,12,2054,71,4,0.0,125,14.36,171.17,1.69,513.5
860,1184,32,0,172,101,14,1.0,562,5.38,,0.2,12.29
220,250,9,0,172,157,15,1.0,46,19.11,,0.78,11.47
150,168,36,3,172,17,0,1.0,32,4.78,57.33,1.15,
1489,69,68,7,172,810,30,1.0,136,2.53,24.57,0.12,5.73
439,878,132,0,172,55,0,1.0,44,1.3,,0.39,
114,15,5,2,172,1041,10,1.0,10,34.4,86.0,1.51,17.2
1535,186,84,2,172,345,30,1.0,126,2.05,86.0,0.11,5.73
41201,119,2170,76,172,746,0,1.0,225,0.08,2.26,0.0,
304,194,48,3,1080,801,19,0.0,11,22.5,360.0,3.55,56.84
135,769,43,1,172,154,13,1.0,37,4.0,172.0,1.27,13.23
281,556,3,0,172,26,3,1.0,22,57.33,,0.61,57.33
342,298,55,2,172,118,0,1.0,8,3.13,86.0,0.5,
104322,1,5194,4,172,382,27,1.0,3041,0.03,43.0,0.0,6.37
409,330,25,0,172,586,0,1.0,32,6.88,,0.42,
791,652,66,2,172,15,0,1.0,112,2.61,86.0,0.22,
249,1249,23,3,172,101,8,1.0,12,7.48,57.33,0.69,21.5
383,204,12,0,172,744,6,1.0,18,14.33,,0.45,28.67
1431,920,31,4,172,495,22,1.0,261,5.55,43.0,0.12,7.82
531,6281,3,0,172,729,29,1.0,113,57.33,,0.32,5.93
317,622,64,28,307,1206,17,0.0,51,4.8,10.96,0.97,18.06
1139,4,32,0,172,184,15,1.0,65,5.38,,0.15,11.47
592,27,19,0,44,374,33,0.0,22,2.32,,0.07,1.33
519,66,23,1,172,438,28,1.0,59,7.48,172.0,0.33,6.14
3675,957,66,2,556,206,18,0.0,806,8.42,278.0,0.15,30.89
103,157,13,0,172,343,2,0.0,24,13.23,,1.67,86.0
813,199,40,2,172,203,19,1.0,26,4.3,86.0,0.21,9.05
528,1919,46,0,172,21,2,1.0,34,3.74,,0.33,86.0
1929,0,480,3,172,1042,29,1.0,16,0.36,57.33,0.09,5.93
2249,4205,29,1,172,159,0,1.0,30,5.93,172.0,0.08,
1083,136,72,18,172,900,30,1.0,111,2.39,9.56,0.16,5.73
775,3052,118,7,172,18,1,1.0,11,1.46,24.57,0.22,172.0
133,4502,28,0,172,286,25,1.0,17,6.14,,1.29,6.88
111,153,5,0,172,815,21,1.0,19,34.4,,1.55,8.19
1529,578,170,38,172,1484,25,1.0,28,1.01,4.53,0.11,6.88
135,557,26,0,172,12,0,1.0,43,6.62,,1.27,
2031,5570,25,6,172,0,0,1.0,35,6.88,28.67,0.08,
626,2594,21,0,172,315,13,1.0,13,8.19,,0.27,13.23
1555,146,159,23,172,465,24,1.0,36,1.08,7.48,0.11,7.17
229,260,39,2,172,1940,26,1.0,237,4.41,86.0,0.75,6.62
12641,425,390,37,172,283,15,1.0,355,0.44,4.65,0.01,11.47
2383,175,69,4,172,194,3,1.0,58,2.49,43.0,0.07,57.33
1208,551,34,0,172,174,14,1.0,120,5.06,,0.14,12.29
403,1369,12,0,172,61,3,1.0,1072,14.33,,0.43,57.33
686,155,32,16,172,310,30,0.0,36,5.38,10.75,0.25,5.73
612,146,33,0,172,574,30,1.0,26,5.21,,0.28,5.73
241,9,25,4,172,297,30,1.0,415,6.88,43.0,0.71,5.73
187,860,31,5,172,121,10,1.0,40,5.55,34.4,0.92,17.2
103,112,6,0,172,3696,5,1.0,24,28.67,,1.67,34.4
417,132,61,5,172,243,7,1.0,36,2.82,34.4,0.41,24.57
333,2610,3,0,172,66,1,1.0,38,57.33,,0.52,172.0
215,38,48,4,172,258,23,1.0,85,3.58,43.0,0.8,7.48
140,45,39,0,172,220,18,1.0,6,4.41,,1.23,9.56
528,625,25,0,172,270,16,1.0,11,6.88,,0.33,10.75
38659,1851,302,0,172,298,31,1.0,7082,0.57,,0.0,5.55
589,608,38,0,172,459,28,1.0,363,4.53,,0.29,6.14
207,258,38,0,172,105,6,1.0,34,4.53,,0.83,28.67
32001,155,3199,55,172,665,30,1.0,160,0.05,3.13,0.01,5.73
556,288,109,8,172,96,5,1.0,106,1.58,21.5,0.31,34.4
1108,347,78,3,649,414,29,0.0,111,8.32,216.33,0.59,22.38
902,549,112,11,172,262,6,1.0,19,1.54,15.64,0.19,28.67
12014,5,788,30,172,651,3,1.0,302,0.22,5.73,0.01,57.33
702,469,63,9,172,1435,24,1.0,42,2.73,19.11,0.25,7.17
371,482,80,3,948,516,31,0.0,29,11.85,316.0,2.56,30.58
556,288,157,7,172,510,21,1.0,106,1.1,24.57,0.31,8.19
1092,1546,36,0,172,599,30,1.0,55,4.78,,0.16,5.73
157,1068,5,0,172,103,7,1.0,88,34.4,,1.1,24.57
491,319,65,4,172,218,8,1.0,25,2.65,43.0,0.35,21.5
249,31,14,0,172,638,29,1.0,169,12.29,,0.69,5.93
168,66,4,0,172,108,9,1.0,83,43.0,,1.02,19.11
17773,882,23,3,58,149,9,0.0,624,2.52,19.33,0.0,6.44
792,4,83,0,172,1079,30,1.0,39,2.07,,0.22,5.73
325,214,26,1,172,346,31,1.0,103,6.62,172.0,0.53,5.55
3456,142,21,0,65,272,18,0.0,545,3.1,,0.02,3.61
11854,2615,115,19,172,673,7,1.0,158,1.5,9.05,0.01,24.57
1007,3076,35,0,172,85,6,1.0,62,4.91,,0.17,28.67
249,31,11,0,172,709,28,1.0,169,15.64,,0.69,6.14
10285,2925,12,2,111,1491,29,0.0,415,9.25,55.5,0.01,3.83
1071,219,49,1,259,335,30,0.0,19,5.29,259.0,0.24,8.63
544,206,81,6,172,789,27,1.0,24,2.12,28.67,0.32,6.37
422,1142,26,1,150,38,0,0.0,79,5.77,150.0,0.36,
1093,316,91,8,172,418,9,1.0,19,1.89,21.5,0.16,19.11
269,121,19,1,172,630,9,1.0,96,9.05,172.0,0.64,19.11
800,2620,43,6,189,526,30,0.0,102,4.4,31.5,0.24,6.3
191,731,27,2,172,163,7,1.0,39,6.37,86.0,0.9,24.57
740,838,181,16,172,129,3,1.0,226,0.95,10.75,0.23,57.33
610,1914,4,0,172,260,25,1.0,181,43.0,,0.28,6.88
388,936,21,0,172,42,0,1.0,23,8.19,,0.44,
440,421,42,0,172,0,0,1.0,12,4.1,,0.39,
108,164,27,0,172,60,3,1.0,28,6.37,,1.59,57.33
117,250,44,7,172,305,17,1.0,22,3.91,24.57,1.47,10.12
889,7486,5,0,172,1679,15,1.0,440,34.4,,0.19,11.47
307,289,36,4,172,848,10,1.0,76,4.78,43.0,0.56,17.2
2685,5923,166,1,172,474,31,1.0,373,1.04,172.0,0.06,5.55
2301,109,2317,37,172,1047,30,1.0,64,0.07,4.65,0.07,5.73
1030,430,47,7,172,142,4,1.0,595,3.66,24.57,0.17,43.0
2339,1726,30,0,172,321,20,1.0,246,5.73,,0.07,8.6
1013,6288,62,2,172,33,0,1.0,228,2.77,86.0,0.17,
433,2158,15,0,172,303,22,1.0,13,11.47,,0.4,7.82
801,277,9,0,172,627,30,1.0,172,19.11,,0.21,5.73
730,403,17,1,172,1551,19,1.0,55,10.12,172.0,0.24,9.05
980,776,23,1,172,66,7,1.0,68,7.48,172.0,0.18,24.57
1445,566,82,0,138,578,30,0.0,30,1.68,,0.1,4.6
5131,243,55,1,172,555,14,1.0,151,3.13,172.0,0.03,12.29
216,526,15,0,172,199,13,1.0,32,11.47,,0.8,13.23
30257,144,1865,61,172,302,23,1.0,122,0.09,2.82,0.01,7.48
1150,1581,151,3,172,137,8,1.0,172,1.14,57.33,0.15,21.5
3990,304,175,3,172,1104,26,1.0,65,0.98,57.33,0.04,6.62
1500,6583,8,0,172,83,2,1.0,24,21.5,,0.11,86.0
320,594,3,0,172,22,0,1.0,194,57.33,,0.54,
599,1959,15,0,172,206,6,1.0,97,11.47,,0.29,28.67
1073,905,91,3,172,22,0,1.0,471,1.89,57.33,0.16,
505,143,14,0,172,524,30,1.0,187,12.29,,0.34,5.73
8120,306,17,0,56,0,0,0.0,109,3.29,,0.01,
3269,1150,156,10,172,424,12,1.0,72,1.1,17.2,0.05,14.33
31247,299,807,29,172,777,20,1.0,205,0.21,5.93,0.01,8.6
149,146,4,0,172,121,5,1.0,65,43.0,,1.15,34.4
146,315,32,5,172,550,24,1.0,17,5.38,34.4,1.18,7.17
528,336,32,0,172,343,14,1.0,55,5.38,,0.33,12.29
16549,182,93,2,921,173,1,0.0,1203,9.9,460.5,0.06,921.0
682,353,18,1,172,190,11,1.0,309,9.56,172.0,0.25,15.64
274,337,14,0,172,34,0,1.0,11,12.29,,0.63,
1133,1795,9,0,172,809,14,1.0,136,19.11,,0.15,12.29
375,1368,38,0,172,319,17,1.0,280,4.53,,0.46,10.12
29411,2104,201,18,1568,181,0,0.0,274,7.8,87.11,0.05,
108,185,38,3,172,186,16,1.0,48,4.53,57.33,1.59,10.75
487,0,5,0,172,215,16,1.0,56,34.4,,0.35,10.75
1089,6480,75,0,172,1897,30,1.0,33,2.29,,0.16,5.73
105,112,39,8,172,1243,14,1.0,3,4.41,21.5,1.64,12.29
359,222,26,0,172,592,15,1.0,102,6.62,,0.48,11.47
1625,123,136,1,602,340,28,0.0,36,4.43,602.0,0.37,21.5
5098,1,252,2,172,252,15,1.0,45,0.68,86.0,0.03,11.47
187,378,8,1,172,428,30,1.0,48,21.5,172.0,0.92,5.73
186,127,43,2,172,154,11,1.0,147,4.0,86.0,0.92,15.64
588,1444,28,1,172,244,4,1.0,274,6.14,172.0,0.29,43.0
1532,1542,299,20,172,339,18,1.0,30,0.58,8.6,0.11,9.56
17991,7137,0,0,172,20,1,1.0,512,,,0.01,172.0
636,31,12,0,172,300,4,1.0,108,14.33,,0.27,43.0
781,1254,29,1,172,22,0,1.0,64,5.93,172.0,0.22,
2418,29,9,0,172,1495,23,1.0,508,19.11,,0.07,7.48
580,1069,55,0,172,90,0,1.0,24,3.13,,0.3,
394,436,43,0,172,147,9,1.0,122,4.0,,0.44,19.11
204,33,27,1,172,186,9,1.0,34,6.37,172.0,0.84,19.11
680,3203,58,2,172,228,17,1.0,33,2.97,86.0,0.25,10.12
4404,244,276,11,172,545,22,1.0,69,0.62,15.64,0.04,7.82
12014,5,460,33,172,950,12,1.0,302,0.37,5.21,0.01,14.33
8797,78,340,15,2173,1223,30,0.0,160,6.39,144.87,0.25,72.43
1013,4180,32,2,172,117,8,1.0,29,5.38,86.0,0.17,21.5
934,5142,4,0,36,39,0,0.0,165,9.0,,0.04,
309,44,10,0,172,150,10,1.0,10,17.2,,0.56,17.2
2329,10,60,0,172,672,29,1.0,236,2.87,,0.07,5.93
737,36,21,3,172,609,27,1.0,139,8.19,57.33,0.23,6.37
130,32,15,0,172,157,4,1.0,10,11.47,,1.32,43.0
528,45,32,1,172,79,14,0.0,61,5.38,172.0,0.33,12.29
695,4366,27,0,172,278,18,1.0,23,6.37,,0.25,9.56
8928,2103,196,2,3809,283,11,0.0,62,19.43,1904.5,0.43,346.27
727,799,50,0,172,313,20,1.0,339,3.44,,0.24,8.6
528,381,15,1,172,343,5,1.0,48,11.47,172.0,0.33,34.4
128869,9,234,1,172,496,1,1.0,442,0.74,172.0,0.0,172.0
2703,1476,154,5,2459,40,0,0.0,91,15.97,491.8,0.91,
24310,249,576,19,172,211,13,1.0,463,0.3,9.05,0.01,13.23
185,938,65,1,172,1971,14,1.0,46,2.65,172.0,0.93,12.29
111,396,10,0,172,0,0,1.0,44,17.2,,1.55,
7275,216,61,2,172,313,19,1.0,537,2.82,86.0,0.02,9.05
836,1195,56,3,172,143,5,1.0,86,3.07,57.33,0.21,34.4
306,553,42,0,172,16,0,1.0,138,4.1,,0.56,
394,517,114,77,172,55,0,1.0,204,1.51,2.23,0.44,
115,442,5,0,38,193,9,0.0,36,7.6,,0.33,4.22
187,378,8,1,172,423,24,1.0,48,21.5,172.0,0.92,7.17
385,296,24,7,118,211,6,0.0,41,4.92,16.86,0.31,19.67
532,567,11,0,172,588,1,1.0,40,15.64,,0.32,172.0
1982,1378,26,1,172,1175,8,1.0,214,6.62,172.0,0.09,21.5
176,282,5,1,172,973,5,1.0,8,34.4,172.0,0.98,34.4
296,473,62,6,172,290,10,1.0,9,2.77,28.67,0.58,17.2
6086,1877,20,0,172,503,23,1.0,705,8.6,,0.03,7.48
721,438,4,0,60,148,13,0.0,383,15.0,,0.08,4.62
566,352,27,0,172,813,16,1.0,35,6.37,,0.3,10.75
185,55,4,0,172,142,2,1.0,25,43.0,,0.93,86.0
612,484,92,6,172,7,1,1.0,22,1.87,28.67,0.28,172.0
2071,3530,98,0,172,252,11,1.0,93,1.76,,0.08,15.64
324,1964,6,0,172,560,28,1.0,626,28.67,,0.53,6.14
1287,73,165,2,172,104,8,1.0,7,1.04,86.0,0.13,21.5
255,665,37,1,172,20,0,1.0,12,4.65,172.0,0.67,
837,96,45,4,172,413,30,1.0,56,3.82,43.0,0.21,5.73
596,3331,28,3,172,64,1,1.0,428,6.14,57.33,0.29,172.0
117,250,70,7,172,340,27,1.0,22,2.46,24.57,1.47,6.37
293,706,8,0,172,122,10,1.0,510,21.5,,0.59,17.2
2516,374,38,4,305,93,5,0.0,559,8.03,76.25,0.12,61.0
1183,1037,40,4,172,317,9,1.0,24,4.3,43.0,0.15,19.11
333,2610,13,0,172,110,4,1.0,38,13.23,,0.52,43.0
23922,1,298,4,2360,270,15,1.0,937,7.92,590.0,0.1,157.33
196,171,20,0,172,338,30,1.0,38,8.6,,0.88,5.73
791,328,68,22,172,1269,30,1.0,118,2.53,7.82,0.22,5.73
