followers,following,likes,comments,video_view_count,caption_length,hashtag_count,media_type,posts_count,category_name,post_hour,post_day_of_week,cluster
387.0,37.0,52.0,2.0,0.0,428.0,30.0,1.0,58.0,Other,5.0,4.0,0
659.0,327.0,32.0,1.0,0.0,251.0,21.0,1.0,469.0,,20.0,4.0,0
659.0,327.0,13.0,0.0,0.0,406.0,30.0,1.0,469.0,,22.0,0.0,0
659.0,327.0,19.0,9.0,0.0,803.0,30.0,1.0,469.0,,8.0,6.0,0
659.0,327.0,14.0,1.0,0.0,591.0,30.0,1.0,469.0,,11.0,6.0,0
659.0,327.0,16.0,0.0,109.0,285.0,24.0,0.0,469.0,,23.0,6.0,0
659.0,327.0,15.0,1.0,0.0,534.0,30.0,1.0,469.0,,9.0,1.0,0
659.0,327.0,21.0,1.0,0.0,505.0,31.0,1.0,469.0,,13.0,3.0,0
659.0,327.0,10.0,0.0,0.0,291.0,23.0,1.0,469.0,,9.0,0.0,0
659.0,327.0,12.0,6.0,0.0,256.0,22.0,1.0,469.0,,12.0,5.0,0
659.0,327.0,9.0,0.0,0.0,212.0,14.0,1.0,469.0,,17.0,1.0,0
659.0,327.0,16.0,0.0,0.0,442.0,26.0,1.0,469.0,,9.0,1.0,0
659.0,327.0,16.0,1.0,0.0,282.0,24.0,1.0,469.0,,12.0,5.0,0
150.0,349.0,22.0,4.0,0.0,29.0,0.0,1.0,68.0,,15.0,5.0,0
150.0,349.0,17.0,1.0,0.0,0.0,0.0,1.0,68.0,,19.0,2.0,0
150.0,349.0,6.0,0.0,0.0,0.0,0.0,1.0,68.0,,19.0,3.0,0
150.0,349.0,17.0,5.0,96.0,28.0,0.0,0.0,68.0,,19.0,1.0,0
150.0,349.0,19.0,2.0,0.0,0.0,0.0,1.0,68.0,,18.0,0.0,0
150.0,349.0,25.0,0.0,0.0,22.0,1.0,1.0,68.0,,19.0,1.0,0
150.0,349.0,25.0,2.0,0.0,22.0,1.0,1.0,68.0,,19.0,4.0,0
150.0,349.0,11.0,0.0,0.0,0.0,0.0,1.0,68.0,,20.0,3.0,0
150.0,349.0,14.0,1.0,91.0,0.0,0.0,0.0,68.0,,18.0,5.0,0
150.0,349.0,14.0,0.0,0.0,0.0,0.0,1.0,68.0,,19.0,1.0,0
150.0,349.0,25.0,1.0,0.0,9.0,0.0,1.0,68.0,,19.0,2.0,0
150.0,349.0,18.0,0.0,0.0,16.0,1.0,1.0,68.0,,19.0,6.0,0
879.0,236.0,139.0,1.0,0.0,1304.0,24.0,1.0,141.0,Other,20.0,3.0,0
879.0,236.0,126.0,3.0,0.0,2256.0,24.0,1.0,141.0,Other,19.0,2.0,0
879.0,236.0,100.0,2.0,0.0,2328.0,22.0,1.0,141.0,Other,18.0,4.0,0
879.0,236.0,86.0,2.0,0.0,72.0,4.0,1.0,141.0,Other,13.0,1.0,0
879.0,236.0,31.0,0.0,0.0,1055.0,14.0,0.0,141.0,Other,17.0,6.0,0
879.0,236.0,83.0,4.0,0.0,1383.0,24.0,1.0,141.0,Other,18.0,2.0,0
879.0,236.0,44.0,1.0,0.0,29.0,1.0,1.0,141.0,Other,8.0,6.0,0
879.0,236.0,54.0,0.0,0.0,0.0,0.0,1.0,141.0,Other,21.0,3.0,0
879.0,236.0,65.0,0.0,0.0,10.0,0.0,1.0,141.0,Other,18.0,3.0,0
879.0,236.0,46.0,0.0,0.0,4.0,0.0,1.0,141.0,Other,7.0,3.0,0
879.0,236.0,60.0,2.0,0.0,6.0,0.0,1.0,141.0,Other,23.0,6.0,0
879.0,236.0,61.0,3.0,0.0,220.0,6.0,1.0,141.0,Other,8.0,5.0,0
376.0,875.0,63.0,4.0,203.0,177.0,9.0,0.0,218.0,Entrepreneur,16.0,4.0,0
376.0,875.0,108.0,4.0,0.0,167.0,7.0,1.0,218.0,Entrepreneur,10.0,1.0,0
376.0,875.0,26.0,2.0,0.0,343.0,9.0,1.0,218.0,,13.0,2.0,0
376.0,875.0,12.0,0.0,0.0,360.0,6.0,1.0,218.0,Entrepreneur,19.0,2.0,0
376.0,875.0,30.0,5.0,0.0,2740.0,18.0,1.0,218.0,Entrepreneur,11.0,4.0,0
376.0,875.0,41.0,0.0,0.0,1165.0,4.0,1.0,218.0,Entrepreneur,19.0,1.0,0
376.0,875.0,34.0,0.0,0.0,143.0,3.0,1.0,218.0,Entrepreneur,15.0,6.0,0
376.0,875.0,84.0,1.0,0.0,125.0,0.0,1.0,218.0,Entrepreneur,18.0,1.0,0
376.0,875.0,41.0,0.0,166.0,700.0,14.0,0.0,218.0,Entrepreneur,8.0,6.0,0
376.0,875.0,34.0,0.0,173.0,222.0,5.0,0.0,218.0,Entrepreneur,8.0,6.0,0
376.0,875.0,59.0,1.0,0.0,410.0,6.0,1.0,218.0,Entrepreneur,17.0,4.0,0
376.0,875.0,47.0,0.0,0.0,181.0,5.0,1.0,218.0,Entrepreneur,14.0,3.0,0
857.0,260.0,49.0,0.0,0.0,1626.0,17.0,1.0,66.0,Other,15.0,6.0,0
857.0,260.0,71.0,5.0,0.0,1552.0,16.0,1.0,66.0,Other,15.0,6.0,0
857.0,260.0,32.0,0.0,0.0,582.0,0.0,1.0,66.0,Other,15.0,5.0,0
857.0,260.0,107.0,11.0,0.0,1344.0,14.0,1.0,66.0,Other,18.0,1.0,0
857.0,260.0,74.0,8.0,0.0,1583.0,18.0,1.0,66.0,Other,15.0,6.0,0
857.0,260.0,67.0,0.0,0.0,1157.0,15.0,1.0,66.0,Other,17.0,6.0,0
857.0,260.0,57.0,4.0,0.0,1064.0,16.0,1.0,66.0,Other,16.0,5.0,0
857.0,260.0,79.0,4.0,0.0,1475.0,13.0,1.0,66.0,Other,14.0,5.0,0
528.0,260.0,65.0,1.0,0.0,343.0,10.0,1.0,66.0,,13.0,6.0,0
857.0,260.0,63.0,11.0,0.0,742.0,0.0,1.0,66.0,Other,15.0,0.0,0
857.0,260.0,78.0,6.0,0.0,1878.0,26.0,1.0,66.0,Other,15.0,6.0,0
857.0,260.0,77.0,3.0,0.0,583.0,15.0,1.0,66.0,edu,13.0,6.0,0
176.0,282.0,9.0,1.0,0.0,205.0,0.0,1.0,8.0,Other,0.0,1.0,0
176.0,282.0,5.0,0.0,0.0,257.0,0.0,1.0,8.0,Other,16.0,4.0,0
176.0,282.0,5.0,1.0,0.0,973.0,5.0,1.0,8.0,Other,20.0,3.0,0
176.0,282.0,5.0,0.0,0.0,177.0,4.0,1.0,8.0,Other,19.0,3.0,0
176.0,282.0,18.0,0.0,0.0,393.0,9.0,1.0,8.0,Other,16.0,5.0,0
176.0,282.0,6.0,0.0,0.0,300.0,8.0,1.0,8.0,Other,5.0,2.0,0
176.0,282.0,10.0,0.0,0.0,296.0,7.0,1.0,8.0,Other,5.0,2.0,0
176.0,282.0,15.0,1.0,0.0,216.0,7.0,1.0,8.0,Other,5.0,2.0,0
182.0,1350.0,10.0,0.0,0.0,49.0,4.0,1.0,77.0,Other,10.0,1.0,0
182.0,1350.0,5.0,0.0,0.0,29.0,3.0,1.0,77.0,Other,10.0,1.0,0
182.0,1350.0,5.0,0.0,0.0,7.0,1.0,1.0,77.0,Other,10.0,1.0,0
182.0,1350.0,20.0,0.0,0.0,117.0,11.0,1.0,77.0,Other,10.0,1.0,0
182.0,1350.0,7.0,0.0,0.0,0.0,0.0,1.0,77.0,Other,14.0,6.0,0
182.0,1350.0,2.0,0.0,0.0,0.0,0.0,1.0,77.0,Other,14.0,6.0,0
182.0,1350.0,14.0,0.0,0.0,115.0,11.0,1.0,77.0,Other,14.0,6.0,0
182.0,1350.0,8.0,0.0,0.0,14.0,1.0,1.0,77.0,Other,21.0,5.0,0
182.0,1350.0,6.0,0.0,0.0,66.0,1.0,1.0,77.0,Other,10.0,1.0,0
182.0,1350.0,5.0,0.0,0.0,0.0,0.0,1.0,77.0,Other,8.0,1.0,0
528.0,1350.0,31.0,1.0,0.0,343.0,4.0,0.0,77.0,Other,10.0,0.0,0
182.0,1350.0,5.0,0.0,0.0,19.0,1.0,1.0,77.0,Other,18.0,6.0,0
244.0,28.0,14.0,0.0,0.0,381.0,30.0,1.0,114.0,Other,17.0,2.0,0
244.0,28.0,19.0,1.0,0.0,352.0,30.0,1.0,114.0,Other,7.0,2.0,0
244.0,28.0,18.0,2.0,0.0,566.0,29.0,1.0,114.0,Other,10.0,1.0,0
244.0,28.0,16.0,3.0,0.0,701.0,29.0,1.0,114.0,Other,6.0,4.0,0
244.0,28.0,23.0,1.0,0.0,740.0,29.0,1.0,114.0,Other,14.0,3.0,0
244.0,28.0,25.0,5.0,0.0,640.0,30.0,1.0,114.0,Other,6.0,4.0,0
244.0,28.0,13.0,2.0,0.0,564.0,28.0,1.0,114.0,Other,12.0,2.0,0
244.0,28.0,25.0,3.0,0.0,713.0,29.0,1.0,114.0,Other,18.0,1.0,0
244.0,28.0,16.0,2.0,0.0,478.0,28.0,1.0,114.0,Other,15.0,0.0,0
244.0,28.0,17.0,1.0,0.0,832.0,30.0,1.0,114.0,Other,9.0,2.0,0
244.0,28.0,15.0,0.0,0.0,641.0,30.0,1.0,114.0,Other,6.0,2.0,0
244.0,28.0,27.0,3.0,0.0,1093.0,30.0,1.0,114.0,Other,10.0,0.0,0
1261.0,0.0,112.0,53.0,580.0,709.0,20.0,0.0,66.0,,6.0,4.0,0
1261.0,0.0,156.0,40.0,469.0,576.0,15.0,0.0,66.0,,17.0,0.0,0
1261.0,0.0,168.0,26.0,398.0,832.0,15.0,0.0,66.0,,13.0,5.0,0
1261.0,0.0,139.0,20.0,0.0,1330.0,16.0,1.0,66.0,,9.0,1.0,0
1261.0,0.0,153.0,31.0,0.0,925.0,22.0,1.0,66.0,,15.0,6.0,0
1261.0,0.0,228.0,44.0,957.0,2353.0,19.0,0.0,66.0,,10.0,3.0,0
1261.0,0.0,246.0,44.0,399.0,812.0,8.0,0.0,66.0,,7.0,6.0,0
1261.0,0.0,281.0,52.0,529.0,871.0,21.0,0.0,66.0,,10.0,5.0,0
1261.0,0.0,243.0,19.0,437.0,788.0,18.0,0.0,66.0,,16.0,2.0,0
1261.0,0.0,228.0,23.0,480.0,582.0,25.0,0.0,66.0,,19.0,1.0,0
1261.0,0.0,240.0,8.0,360.0,574.0,24.0,0.0,66.0,,7.0,1.0,0
1261.0,0.0,170.0,25.0,428.0,440.0,15.0,0.0,66.0,,7.0,5.0,0
2860.0,305.0,111.0,8.0,484.0,1144.0,22.0,0.0,177.0,Other,15.0,4.0,0
2860.0,305.0,349.0,15.0,0.0,2137.0,29.0,1.0,177.0,Other,14.0,1.0,0
2860.0,305.0,206.0,13.0,2888.0,766.0,20.0,0.0,177.0,Other,13.0,0.0,0
2860.0,305.0,98.0,9.0,918.0,1135.0,16.0,0.0,177.0,Other,13.0,2.0,0
2860.0,305.0,117.0,8.0,0.0,1876.0,30.0,1.0,177.0,Other,13.0,4.0,0
2860.0,305.0,814.0,27.0,0.0,1962.0,14.0,1.0,177.0, technology ,13.0,2.0,0
2860.0,305.0,115.0,9.0,0.0,1458.0,21.0,1.0,177.0,Other,13.0,0.0,0
2860.0,305.0,225.0,13.0,0.0,1054.0,30.0,1.0,177.0,Other,14.0,4.0,0
2860.0,305.0,81.0,14.0,652.0,513.0,23.0,0.0,177.0,Other,13.0,3.0,0
2860.0,305.0,153.0,15.0,0.0,2077.0,0.0,1.0,177.0,Other,13.0,2.0,0
2860.0,305.0,189.0,10.0,0.0,1482.0,30.0,1.0,177.0,Other,13.0,1.0,0
2860.0,305.0,207.0,43.0,0.0,1950.0,30.0,1.0,177.0,Other,13.0,0.0,0
2935.0,164.0,41.0,0.0,0.0,365.0,21.0,1.0,472.0,Other,9.0,3.0,0
2935.0,164.0,34.0,0.0,0.0,368.0,21.0,1.0,472.0,Other,10.0,2.0,0
2935.0,164.0,57.0,14.0,0.0,373.0,21.0,1.0,472.0,Other,17.0,3.0,0
2935.0,164.0,53.0,8.0,0.0,467.0,19.0,1.0,472.0,Other,6.0,1.0,0
2935.0,164.0,71.0,18.0,0.0,553.0,23.0,1.0,472.0,Other,12.0,2.0,0
2935.0,164.0,42.0,8.0,0.0,398.0,21.0,1.0,472.0,Other,17.0,1.0,0
2935.0,164.0,39.0,16.0,0.0,370.0,21.0,1.0,472.0,Other,9.0,0.0,0
2935.0,164.0,50.0,21.0,0.0,502.0,23.0,1.0,472.0,Other,10.0,6.0,0
2935.0,164.0,65.0,10.0,0.0,435.0,21.0,1.0,472.0,Other,14.0,1.0,0
2935.0,164.0,49.0,13.0,0.0,553.0,27.0,1.0,472.0,Other,10.0,0.0,0
2935.0,164.0,44.0,19.0,0.0,412.0,21.0,1.0,472.0,Other,8.0,6.0,0
2935.0,164.0,63.0,20.0,0.0,532.0,18.0,1.0,472.0,Other,11.0,5.0,0
603.0,787.0,64.0,6.0,0.0,477.0,24.0,1.0,94.0,Blogger,14.0,2.0,0
603.0,787.0,41.0,3.0,0.0,809.0,30.0,1.0,94.0,Blogger,8.0,3.0,0
603.0,787.0,68.0,7.0,0.0,2300.0,26.0,1.0,94.0,Blogger,13.0,6.0,0
603.0,787.0,119.0,11.0,0.0,509.0,29.0,1.0,94.0,Blogger,14.0,3.0,0
603.0,787.0,54.0,2.0,0.0,636.0,30.0,1.0,94.0,Blogger,14.0,5.0,0
603.0,787.0,81.0,1.0,0.0,884.0,31.0,1.0,94.0,Blogger,12.0,1.0,0
603.0,787.0,78.0,7.0,0.0,505.0,30.0,1.0,94.0,Blogger,16.0,2.0,0
603.0,787.0,60.0,3.0,0.0,766.0,30.0,1.0,94.0,Blogger,6.0,5.0,0
603.0,787.0,66.0,6.0,0.0,1219.0,20.0,1.0,94.0,Blogger,17.0,1.0,0
603.0,787.0,70.0,6.0,295.0,671.0,32.0,0.0,94.0,Blogger,13.0,4.0,0
603.0,787.0,30.0,2.0,74.0,34.0,0.0,0.0,94.0,Blogger,17.0,6.0,0
603.0,787.0,62.0,2.0,0.0,2352.0,34.0,1.0,94.0,Blogger,11.0,4.0,0
396.0,579.0,27.0,0.0,0.0,596.0,17.0,1.0,55.0,Other,1.0,1.0,0
396.0,579.0,23.0,0.0,0.0,101.0,3.0,1.0,55.0,Other,6.0,0.0,0
396.0,579.0,26.0,6.0,0.0,897.0,15.0,1.0,55.0,Other,1.0,3.0,0
396.0,579.0,30.0,0.0,0.0,1007.0,15.0,1.0,55.0,Other,1.0,1.0,0
396.0,579.0,33.0,0.0,0.0,519.0,14.0,1.0,55.0,Other,1.0,3.0,0
396.0,579.0,34.0,12.0,0.0,747.0,14.0,1.0,55.0,Other,6.0,2.0,0
396.0,579.0,21.0,2.0,0.0,732.0,14.0,1.0,55.0,Other,6.0,5.0,0
396.0,579.0,22.0,0.0,0.0,85.0,8.0,1.0,55.0,Other,1.0,1.0,0
396.0,579.0,23.0,1.0,0.0,842.0,14.0,1.0,55.0,edu,1.0,5.0,0
396.0,579.0,22.0,0.0,0.0,712.0,11.0,1.0,55.0,Other,1.0,4.0,0
396.0,579.0,21.0,0.0,0.0,85.0,8.0,1.0,55.0,Other,1.0,3.0,0
396.0,579.0,26.0,0.0,0.0,731.0,10.0,1.0,55.0,Other,1.0,2.0,0
553.0,30.0,20.0,2.0,0.0,754.0,27.0,1.0,93.0,Other,17.0,3.0,0
553.0,30.0,32.0,0.0,0.0,760.0,30.0,1.0,93.0,Other,23.0,5.0,0
553.0,30.0,25.0,1.0,0.0,405.0,0.0,1.0,93.0,Other,10.0,2.0,0
553.0,30.0,31.0,1.0,0.0,402.0,0.0,1.0,93.0,Other,0.0,6.0,0
553.0,30.0,27.0,6.0,0.0,717.0,27.0,1.0,93.0,Other,22.0,3.0,0
553.0,30.0,25.0,4.0,0.0,887.0,26.0,1.0,93.0,Other,21.0,2.0,0
553.0,30.0,22.0,1.0,0.0,748.0,30.0,1.0,93.0,Other,0.0,4.0,0
553.0,30.0,23.0,1.0,0.0,622.0,29.0,1.0,93.0,Other,18.0,4.0,0
553.0,30.0,27.0,0.0,0.0,350.0,13.0,1.0,93.0,Other,0.0,0.0,0
553.0,30.0,26.0,3.0,0.0,563.0,22.0,1.0,93.0,Other,18.0,3.0,0
553.0,30.0,31.0,0.0,0.0,585.0,21.0,1.0,93.0,Tech,20.0,1.0,0
553.0,30.0,34.0,1.0,0.0,601.0,18.0,1.0,93.0,Other,0.0,4.0,0
120.0,172.0,9.0,1.0,0.0,267.0,9.0,1.0,51.0,Other,2.0,6.0,0
120.0,172.0,18.0,0.0,0.0,362.0,20.0,1.0,51.0,Other,3.0,5.0,0
120.0,172.0,1.0,0.0,0.0,114.0,5.0,1.0,51.0,Other,11.0,4.0,0
120.0,172.0,2.0,0.0,0.0,126.0,6.0,1.0,51.0,Other,5.0,4.0,0
120.0,172.0,4.0,0.0,0.0,134.0,3.0,1.0,51.0,Other,13.0,6.0,0
120.0,172.0,2.0,0.0,0.0,138.0,7.0,1.0,51.0,Other,12.0,2.0,0
120.0,172.0,7.0,0.0,0.0,130.0,5.0,1.0,51.0,Other,8.0,0.0,0
120.0,172.0,1.0,1.0,0.0,276.0,9.0,1.0,51.0,Other,13.0,0.0,0
120.0,172.0,3.0,0.0,0.0,90.0,5.0,1.0,51.0,Other,11.0,3.0,0
120.0,172.0,2.0,0.0,0.0,73.0,4.0,1.0,51.0,Other,10.0,3.0,0
120.0,172.0,2.0,0.0,0.0,121.0,4.0,1.0,51.0,Other,16.0,1.0,0
120.0,172.0,2.0,0.0,0.0,91.0,3.0,1.0,51.0,Other,12.0,5.0,0
754.0,1754.0,14.0,0.0,0.0,32.0,0.0,1.0,81.0,,12.0,1.0,0
754.0,1754.0,11.0,3.0,0.0,284.0,0.0,1.0,81.0,,22.0,6.0,0
754.0,1754.0,12.0,2.0,0.0,364.0,8.0,1.0,81.0,,0.0,5.0,0
754.0,1754.0,6.0,0.0,0.0,109.0,0.0,1.0,81.0,,21.0,5.0,0
754.0,1754.0,13.0,2.0,0.0,177.0,0.0,1.0,81.0,,23.0,0.0,0
754.0,1754.0,13.0,0.0,0.0,66.0,2.0,1.0,81.0,,4.0,2.0,0
754.0,1754.0,15.0,0.0,0.0,64.0,1.0,0.0,81.0,,14.0,0.0,0
754.0,1754.0,21.0,12.0,0.0,187.0,2.0,1.0,81.0,,5.0,0.0,0
754.0,1754.0,19.0,6.0,0.0,6.0,0.0,1.0,81.0,,2.0,1.0,0
754.0,1754.0,20.0,0.0,0.0,27.0,0.0,1.0,81.0,,2.0,2.0,0
754.0,1754.0,12.0,2.0,0.0,4.0,0.0,1.0,81.0,,2.0,2.0,0
754.0,1754.0,17.0,0.0,0.0,20.0,0.0,1.0,81.0,,17.0,3.0,0
1177.0,854.0,0.0,0.0,0.0,1463.0,13.0,1.0,170.0,Other,20.0,4.0,0
1177.0,854.0,3.0,0.0,0.0,839.0,15.0,1.0,170.0,Other,10.0,5.0,0
1177.0,854.0,3.0,0.0,0.0,1614.0,16.0,1.0,170.0,Other,11.0,5.0,0
1177.0,854.0,12.0,0.0,0.0,869.0,20.0,1.0,170.0,Other,21.0,0.0,0
1177.0,854.0,31.0,0.0,0.0,343.0,10.0,1.0,170.0,Tech,21.0,2.0,0
1177.0,854.0,12.0,1.0,0.0,1108.0,22.0,1.0,170.0,Other,21.0,1.0,0
1177.0,854.0,3.0,0.0,0.0,1333.0,22.0,1.0,170.0,Other,21.0,2.0,0
1177.0,854.0,8.0,0.0,0.0,934.0,20.0,1.0,170.0,Other,23.0,1.0,0
1177.0,854.0,2.0,0.0,0.0,1375.0,13.0,1.0,170.0,Other,21.0,0.0,0
1177.0,854.0,5.0,0.0,0.0,1063.0,23.0,1.0,170.0,Other,21.0,4.0,0
1177.0,854.0,2.0,0.0,0.0,1167.0,20.0,1.0,170.0,Other,23.0,3.0,0
1177.0,854.0,6.0,0.0,15.0,23.0,4.0,0.0,170.0,Other,12.0,1.0,0
738.0,154.0,153.0,8.0,0.0,702.0,31.0,1.0,12.0,Other,14.0,1.0,0
738.0,154.0,73.0,2.0,0.0,462.0,34.0,1.0,12.0,Other,3.0,5.0,0
738.0,154.0,137.0,2.0,0.0,479.0,34.0,1.0,12.0,Other,16.0,6.0,0
738.0,154.0,98.0,1.0,0.0,457.0,33.0,1.0,12.0,Other,4.0,3.0,0
738.0,154.0,48.0,3.0,0.0,497.0,33.0,1.0,12.0,Other,14.0,0.0,0
738.0,154.0,31.0,3.0,0.0,429.0,32.0,0.0,12.0,,8.0,3.0,0
738.0,154.0,97.0,2.0,0.0,350.0,25.0,1.0,12.0,Other,18.0,1.0,0
738.0,154.0,45.0,2.0,0.0,532.0,25.0,1.0,12.0,Other,5.0,6.0,0
738.0,154.0,47.0,2.0,0.0,574.0,32.0,1.0,12.0,Other,6.0,2.0,0
738.0,154.0,43.0,0.0,0.0,247.0,16.0,1.0,12.0,Other,3.0,2.0,0
738.0,154.0,36.0,0.0,0.0,187.0,11.0,1.0,12.0,Other,3.0,1.0,0
738.0,154.0,45.0,3.0,264.0,34.0,0.0,0.0,12.0,Other,11.0,0.0,0
571.0,649.0,53.0,0.0,0.0,1698.0,29.0,1.0,13.0,"Science, Technology & Engineering",9.0,2.0,0
571.0,649.0,36.0,2.0,0.0,997.0,30.0,1.0,13.0,"Science, Technology & Engineering",8.0,4.0,0
571.0,649.0,26.0,0.0,158.0,852.0,0.0,0.0,13.0,"Science, Technology & Engineering",11.0,1.0,0
571.0,649.0,36.0,0.0,0.0,2202.0,30.0,1.0,13.0,"Science, Technology & Engineering",10.0,1.0,0
571.0,649.0,34.0,0.0,0.0,1343.0,30.0,1.0,13.0,"Science, Technology & Engineering",7.0,0.0,0
571.0,649.0,31.0,3.0,0.0,1086.0,30.0,1.0,13.0,"Science, Technology & Engineering",7.0,0.0,0
571.0,649.0,30.0,1.0,0.0,920.0,30.0,1.0,13.0,"Science, Technology & Engineering",7.0,0.0,0
571.0,649.0,47.0,0.0,0.0,1085.0,30.0,1.0,13.0,"Science, Technology & Engineering",7.0,5.0,0
571.0,649.0,29.0,1.0,0.0,1215.0,30.0,1.0,13.0,"Science, Technology & Engineering",6.0,5.0,0
571.0,649.0,28.0,1.0,0.0,932.0,30.0,1.0,13.0,"Science, Technology & Engineering",6.0,5.0,0
571.0,649.0,31.0,0.0,0.0,680.0,24.0,1.0,13.0,"Science, Technology & Engineering",5.0,5.0,0
571.0,649.0,28.0,0.0,0.0,881.0,30.0,1.0,13.0,"Science, Technology & Engineering",13.0,4.0,0
332.0,113.0,56.0,1.0,748.0,311.0,14.0,0.0,25.0,Other,8.0,6.0,0
332.0,113.0,18.0,1.0,337.0,537.0,23.0,0.0,25.0,Other,17.0,4.0,0
332.0,113.0,26.0,0.0,373.0,631.0,29.0,0.0,25.0,Other,14.0,5.0,0
332.0,113.0,17.0,0.0,149.0,570.0,29.0,0.0,25.0,Other,16.0,3.0,0
332.0,113.0,31.0,0.0,554.0,549.0,28.0,0.0,25.0,Other,12.0,2.0,0
332.0,113.0,19.0,0.0,0.0,130.0,7.0,1.0,25.0,Other,7.0,6.0,0
332.0,113.0,28.0,2.0,0.0,286.0,27.0,1.0,25.0,Other,14.0,6.0,0
332.0,113.0,27.0,1.0,0.0,487.0,29.0,1.0,25.0,Other,13.0,5.0,0
332.0,113.0,23.0,3.0,0.0,398.0,23.0,1.0,25.0,Other,19.0,0.0,0
332.0,113.0,11.0,1.0,158.0,64.0,0.0,0.0,25.0,Other,6.0,4.0,0
332.0,113.0,19.0,0.0,138.0,239.0,21.0,0.0,25.0,Other,12.0,6.0,0
332.0,113.0,29.0,0.0,0.0,264.0,27.0,1.0,25.0,Other,17.0,4.0,0
115.0,442.0,5.0,0.0,28.0,340.0,9.0,0.0,36.0,Other,4.0,1.0,0
115.0,442.0,1.0,0.0,0.0,77.0,3.0,1.0,36.0,Other,8.0,5.0,0
115.0,442.0,5.0,0.0,0.0,20.0,0.0,1.0,36.0,Other,13.0,6.0,0
115.0,442.0,8.0,0.0,0.0,8.0,0.0,1.0,36.0,Other,7.0,5.0,0
115.0,442.0,3.0,0.0,69.0,138.0,8.0,0.0,36.0,Other,19.0,5.0,0
115.0,442.0,10.0,2.0,204.0,149.0,8.0,0.0,36.0,Other,19.0,5.0,0
115.0,442.0,5.0,0.0,38.0,193.0,9.0,0.0,36.0,Other,19.0,6.0,0
115.0,442.0,5.0,0.0,43.0,111.0,8.0,0.0,36.0,Other,19.0,6.0,0
115.0,442.0,9.0,0.0,75.0,112.0,9.0,0.0,36.0,Other,11.0,3.0,0
115.0,442.0,6.0,0.0,34.0,239.0,11.0,0.0,36.0,Other,11.0,5.0,0
115.0,442.0,1.0,0.0,0.0,164.0,7.0,1.0,36.0,Other,10.0,5.0,0
115.0,442.0,5.0,2.0,0.0,133.0,8.0,1.0,36.0,Other,10.0,5.0,0
440.0,460.0,28.0,0.0,0.0,2231.0,30.0,1.0,59.0,Other,18.0,0.0,0
440.0,460.0,22.0,0.0,0.0,829.0,30.0,1.0,59.0,Other,16.0,4.0,0
440.0,460.0,15.0,0.0,0.0,1332.0,26.0,1.0,59.0,Other,14.0,2.0,0
440.0,460.0,23.0,1.0,0.0,985.0,30.0,1.0,59.0,Other,14.0,0.0,0
440.0,460.0,33.0,1.0,0.0,1305.0,28.0,1.0,59.0,Other,17.0,5.0,0
440.0,460.0,41.0,0.0,0.0,505.0,30.0,1.0,59.0,Other,19.0,2.0,0
440.0,460.0,80.0,0.0,0.0,756.0,30.0,1.0,59.0,Other,18.0,0.0,0
440.0,460.0,130.0,6.0,0.0,784.0,32.0,1.0,59.0,Other,20.0,3.0,0
440.0,460.0,59.0,0.0,0.0,915.0,30.0,1.0,59.0,Other,17.0,1.0,0
440.0,460.0,78.0,0.0,0.0,1410.0,29.0,1.0,59.0,Other,18.0,4.0,0
440.0,460.0,79.0,0.0,0.0,430.0,23.0,1.0,59.0,Other,19.0,2.0,0
440.0,460.0,88.0,4.0,0.0,831.0,31.0,1.0,59.0,Other,20.0,5.0,0
173.0,1020.0,7.0,1.0,81.0,85.0,4.0,0.0,42.0,Other,19.0,3.0,0
173.0,1020.0,27.0,0.0,0.0,55.0,5.0,1.0,42.0,Other,7.0,2.0,0
173.0,1020.0,7.0,0.0,0.0,50.0,5.0,1.0,42.0,Other,9.0,5.0,0
173.0,1020.0,5.0,0.0,0.0,0.0,0.0,1.0,42.0,Other,20.0,1.0,0
173.0,1020.0,12.0,2.0,0.0,96.0,7.0,1.0,42.0,Other,19.0,3.0,0
173.0,1020.0,11.0,1.0,0.0,77.0,5.0,1.0,42.0,Other,1.0,0.0,0
173.0,1020.0,15.0,0.0,0.0,157.0,10.0,1.0,42.0,Other,17.0,6.0,0
173.0,1020.0,14.0,0.0,0.0,176.0,11.0,1.0,42.0,Other,16.0,6.0,0
173.0,1020.0,14.0,0.0,0.0,287.0,10.0,1.0,42.0,Other,12.0,6.0,0
173.0,1020.0,6.0,0.0,0.0,142.0,5.0,1.0,42.0,Other,9.0,6.0,0
173.0,1020.0,9.0,0.0,0.0,271.0,12.0,1.0,42.0,Other,8.0,6.0,0
173.0,1020.0,11.0,0.0,0.0,165.0,11.0,1.0,42.0,Other,23.0,5.0,0
251.0,907.0,7.0,0.0,0.0,10.0,0.0,1.0,181.0,Other,13.0,1.0,0
251.0,907.0,11.0,0.0,0.0,73.0,0.0,1.0,181.0,Other,13.0,3.0,0
251.0,907.0,13.0,0.0,0.0,417.0,20.0,1.0,181.0,Other,15.0,3.0,0
251.0,907.0,9.0,0.0,0.0,424.0,21.0,1.0,181.0,Other,16.0,5.0,0
251.0,907.0,30.0,0.0,0.0,463.0,19.0,1.0,181.0,Other,16.0,3.0,0
251.0,907.0,16.0,2.0,0.0,460.0,30.0,1.0,181.0,Other,16.0,3.0,0
