followers,following,likes,comments,video_view_count,caption_length,hashtag_count,media_type,posts_count,category_name,post_hour,post_day_of_week
269,359,11,1,0,56,1,image,268,Unknown,9,1
269,359,11,0,0,269,18,image,268,Unknown,9,0
269,359,9,1,0,65,4,image,268,Unknown,14,6
269,359,9,1,0,38,2,image,268,Unknown,14,4
269,359,5,1,0,82,2,image,268,Unknown,16,0
314,493,42,5,0,610,20,image,4,Unknown,12,4
314,493,44,0,0,644,20,image,4,Unknown,19,4
314,493,35,5,0,646,20,image,4,Unknown,19,4
314,493,31,1,127,171,9,video,4,Unknown,21,3
1603,3797,70,3,0,917,22,image,16,Personal Blog,17,4
1603,3797,64,0,0,1218,30,image,16,Personal Blog,19,3
1603,3797,43,1,0,447,17,image,16,Personal Blog,16,2
1603,3797,49,1,0,848,27,image,16,Personal Blog,19,1
1603,3797,56,0,0,653,27,image,16,Personal Blog,15,0
1603,3797,57,0,0,607,22,image,16,Personal Blog,19,6
1603,3797,57,0,0,418,14,image,16,Personal Blog,17,5
1603,3797,71,1,0,630,27,image,16,Personal Blog,20,4
1603,3797,56,0,0,603,18,image,16,Personal Blog,22,3
1603,3797,59,0,0,643,13,image,16,Personal Blog,20,2
1603,3797,54,0,0,563,18,image,16,Personal Blog,17,1
1603,3797,59,0,0,538,19,image,16,Personal Blog,18,0
781,1254,39,4,0,784,27,image,64,Unknown,15,6
781,1254,59,0,0,580,30,image,64,Unknown,13,1
781,1254,47,5,0,880,30,image,64,Unknown,17,0
781,1254,57,4,0,451,30,image,64,Unknown,9,2
781,1254,46,0,0,17,0,image,64,Unknown,19,5
781,1254,63,8,0,663,30,image,64,Unknown,17,4
781,1254,43,3,0,691,30,image,64,Unknown,17,3
781,1254,37,0,0,915,30,image,64,Unknown,18,2
781,1254,39,0,0,690,30,image,64,Unknown,16,1
781,1254,52,13,0,812,30,image,64,Unknown,16,0
781,1254,44,0,86,337,30,video,64,Unknown,19,6
781,1254,29,1,0,22,0,image,64,Unknown,19,5
961,3851,0,0,0,316,11,image,323,Unknown,17,2
961,3851,0,0,0,332,30,image,323,Unknown,20,2
961,3851,0,0,0,469,30,image,323,Unknown,22,3
961,3851,3,0,0,379,30,image,323,Unknown,5,1
961,3851,3,0,0,446,30,image,323,Unknown,20,6
961,3851,14,0,0,373,30,image,323,Unknown,18,3
961,3851,8,1,0,493,30,image,323,Unknown,20,2
961,3851,5,0,0,507,30,image,323,Unknown,11,0
961,3851,5,0,0,531,30,image,323,Unknown,18,5
961,3851,2,0,0,555,30,image,323,Unknown,6,3
961,3851,10,1,0,588,30,image,323,Unknown,9,5
961,3851,2,0,0,598,31,image,323,Unknown,8,4
517,135,18,2,0,460,30,image,63,Software Company,13,4
517,135,27,1,0,480,30,image,63,Software Company,12,3
517,135,28,6,0,448,30,image,63,Software Company,13,2
517,135,16,0,0,593,29,image,63,Software Company,12,0
517,135,34,0,0,771,20,image,63,Software Company,12,4
517,135,50,2,0,589,25,image,63,Software Company,13,1
517,135,30,4,0,591,28,image,63,Software Company,13,3
517,135,32,0,0,592,28,image,63,Software Company,12,0
517,135,22,0,0,764,30,image,63,Software Company,12,2
517,135,28,0,0,341,27,image,63,Software Company,9,1
517,135,36,2,0,579,25,image,63,Software Company,12,3
517,135,56,0,0,511,27,image,63,Software Company,12,0
278,267,94,4,0,53,3,image,33,Unknown,8,4
278,267,110,14,0,0,0,image,33,Unknown,10,2
278,267,98,2,0,72,3,image,33,Unknown,3,6
278,267,103,3,0,0,0,image,33,Unknown,8,6
278,267,102,2,0,106,6,image,33,Unknown,10,3
278,267,113,2,0,0,0,image,33,Unknown,7,1
278,267,86,3,0,25,1,image,33,Unknown,8,6
278,267,86,3,0,0,0,image,33,Unknown,6,0
278,267,111,8,0,48,3,image,33,Unknown,13,5
278,267,95,1,0,339,25,image,33,Unknown,10,4
278,267,113,8,0,10,1,image,33,Unknown,14,0
278,267,101,15,0,144,6,image,33,Unknown,7,1
8967,5215,389,3,0,343,28,image,222,Unknown,14,2
8967,5215,145,7,0,562,30,image,222,Unknown,13,1
8967,5215,236,3,0,369,28,image,222,Unknown,11,6
8967,5215,153,10,0,414,28,image,222,Unknown,19,1
8967,5215,330,2,0,351,29,image,222,Unknown,0,4
8967,5215,301,9,0,424,30,image,222,Unknown,1,6
8967,5215,72,0,0,312,27,image,222,Unknown,23,1
8967,5215,200,3,0,421,29,image,222,Unknown,17,5
8967,5215,564,7,0,426,29,image,222,Unknown,12,0
8967,5215,311,unknown,0,497,?,image,222,Unknown,11,4
8967,5215,437,0,0,346,30,image,222,Unknown,15,3
8967,5215,286,1,0,330,28,image,222,Unknown,15,1
3817,539,19,3,178,152,8,video,142,Unknown,20,4
3817,539,36,0,0,611,7,image,142,Unknown,21,3
3817,539,37,13,249,781,0,video,142,Unknown,17,3
3817,539,22,0,0,472,8,image,142,Unknown,20,1
3817,539,16,0,127,621,8,video,142,Unknown,18,0
3817,539,10,0,197,675,0,video,142,Unknown,21,3
3817,539,8,0,0,57,0,image,142,Unknown,20,4
3817,539,12,2,146,334,0,video,142,Unknown,19,3
3817,539,8,2,195,422,0,video,142,Unknown,19,2
3817,539,36,6,603,15,0,video,142,Unknown,18,1
3817,539,38,4,472,141,0,video,142,Unknown,20,3
3817,539,13,3,185,465,0,video,142,Unknown,18,1
1421,606,6,0,71,380,13,video,512,Unknown,5,2
1421,606,12,3,0,6,1,image,512,Unknown,17,1
1421,606,11,4,0,1034,12,image,512,Unknown,1,5
1421,606,10,0,183,457,20,video,512,Unknown,19,3
1421,606,13,7,0,230,9,image,512,Unknown,0,3
1421,606,75,2,1788,166,0,video,512,Unknown,18,2
1421,606,10,0,0,840,17,image,512,Unknown,22,3
1421,606,11,2,272,10,0,video,512,Unknown,8,1
1421,606,8,3,130,779,11,video,512,Unknown,4,0
1421,606,2,1,0,585,9,image,512,Unknown,15,6
1421,606,60,3,1249,108,7,video,512,Unknown,23,5
1421,606,3,1,0,172,0,image,512,Unknown,20,0
175,269,18,0,0,466,30,image,59,Unknown,16,0
175,269,3,0,0,546,30,image,59,Unknown,16,0
175,269,1,0,0,533,0,image,59,Unknown,19,2
175,269,11,0,0,753,29,image,59,Unknown,8,1
175,269,13,3,0,501,30,image,59,Unknown,15,2
175,269,10,0,0,361,29,image,59,Unknown,13,2
175,269,6,0,0,2124,30,image,59,Unknown,16,1
175,269,11,2,0,2358,19,image,59,Unknown,10,1
175,269,3,0,0,279,29,image,59,Unknown,10,0
175,269,13,0,0,546,30,image,59,Unknown,13,6
175,269,14,0,0,1597,30,image,59,Unknown,7,6
175,269,4,0,0,1188,28,image,59,Unknown,15,4
1693,515,14,0,0,1451,15,image,387,Unknown,12,0
1693,515,33,0,530,388,23,video,387,Unknown,21,0
1693,515,15,0,0,396,24,image,387,Unknown,19,3
1693,515,24,0,0,1192,22,image,387,Unknown,18,1
1693,515,23,0,0,347,20,image,387,Unknown,15,4
1693,515,22,0,0,1008,17,image,387,Unknown,12,2
1693,515,23,0,0,1190,19,image,387,Unknown,13,1
1693,515,39,2,0,935,17,image,387,Unknown,12,4
1693,515,43,8,428,501,19,video,387,Unknown,12,1
1693,515,39,5,0,842,20,image,387,Unknown,20,0
1693,515,29,2,0,2215,0,image,387,Unknown,12,5
1693,515,74,0,971,418,19,video,387,Unknown,12,4
245,91,3,0,0,592,30,image,99,Unknown,7,3
245,91,2,0,0,0,0,image,99,Unknown,8,0
245,91,4,1,0,590,30,image,99,Unknown,14,5
245,91,2,0,0,789,30,image,99,Unknown,10,3
245,91,6,0,0,719,30,image,99,Unknown,13,3
245,91,8,0,0,615,30,image,99,Unknown,13,5
245,91,3,0,0,615,30,image,99,Unknown,16,6
245,91,4,0,0,624,30,image,99,Unknown,18,4
245,91,8,5,0,662,30,image,99,Unknown,2,3
245,91,3,0,0,742,28,image,99,Unknown,13,1
245,91,4,2,0,651,30,image,99,Unknown,21,0
245,91,1,0,0,640,30,image,99,Unknown,11,0
110,8,30,0,0,110,6,image,25,Unknown,6,4
110,8,23,0,0,819,5,image,25,Unknown,16,3
110,8,21,4,0,150,6,image,25,Unknown,7,6
110,8,19,4,120,207,6,video,25,Unknown,6,6
110,8,10,0,0,434,1,image,25,Unknown,19,2
110,8,24,0,105,395,3,video,25,Unknown,9,1
110,8,21,2,0,190,8,image,25,Unknown,16,0
110,8,28,2,0,188,?,image,25,Unknown,N/A,6
110,8,22,0,0,486,0,image,25,Unknown,6,6
110,8,26,0,0,503,0,image,25,Unknown,6,5
110,8,21,unknown,0,?,0,image,25,Unknown,N/A,3
110,8,25,6,0,611,0,image,25,Unknown,21,1
242,132,6,0,0,?,?,image,58,Unknown,N/A,4
242,132,11,0,0,59,5,image,58,Unknown,10,3
242,132,11,0,0,118,6,image,58,Unknown,9,5
242,132,12,0,0,310,7,image,58,Unknown,13,5
242,132,10,0,0,200,5,image,58,Unknown,10,4
242,132,6,0,15,38,3,video,58,Unknown,17,5
242,132,6,0,26,121,10,video,58,Unknown,13,1
242,132,7,0,0,193,11,image,58,Unknown,15,4
242,132,7,0,0,175,7,image,58,Unknown,14,6
242,132,16,1,33,161,11,video,58,Unknown,18,4
242,132,13,0,40,168,11,video,58,Unknown,18,5
242,132,23,2,0,152,6,image,58,Unknown,14,1
20176,19,991,28,0,1094,28,image,254,Unknown,0,1
20176,19,804,14,0,855,0,image,254,Unknown,13,1
20176,19,958,12,0,321,25,image,254,Unknown,23,6
20176,19,1085,25,0,93,0,image,254,Unknown,19,5
20176,19,834,10,0,439,23,image,254,Unknown,3,4
20176,19,796,11,0,1734,31,image,254,Unknown,19,5
20176,19,716,20,0,526,26,image,254,Unknown,18,4
20176,19,941,29,0,354,27,image,254,Unknown,23,3
20176,19,721,20,0,773,26,image,254,Unknown,16,3
20176,19,1026,15,0,305,28,image,254,Unknown,1,2
20176,19,711,13,0,67,0,image,254,Unknown,19,3
20176,19,855,27,0,347,26,image,254,Unknown,21,1
2329,10,16,0,0,344,18,image,236,Education,10,3
2329,10,60,0,0,672,29,image,236,Education,6,2
2329,10,13,1,0,272,15,image,236,Education,12,4
2329,10,10,unknown,0,?,16,Img,236,Tech,8,4
2329,10,19,0,0,585,25,image,236,Education,5,0
2329,10,29,2,0,662,30,image,236,Education,6,5
2329,10,25,0,0,581,30,image,236,Education,5,4
2329,10,37,0,0,641,30,image,236,Education,6,3
2329,10,14,0,0,592,25,image,236,Education,6,0
2329,10,43,0,0,595,30,image,236,Education,8,4
2329,10,27,0,0,561,30,image,236,Education,6,3
2329,10,33,0,0,626,30,image,236,Education,6,2
17640,0,201,9,2886,547,28,video,179,Unknown,10,3
17640,0,362,6,3897,394,22,video,179,Unknown,14,2
17640,0,896,18,13146,404,28,video,179,Unknown,11,2
unknown,0,192,unknown,2100,269,10,image,179,Unknown,N/A,1
17640,0,321,10,3608,349,18,video,179,Unknown,12,1
17640,0,402,11,8083,133,5,video,179,Unknown,22,0
17640,0,4042,96,0,470,29,image,179,Unknown,18,6
17640,0,5305,51,0,742,32,image,179,Unknown,13,4
17640,0,6710,55,0,372,28,image,179,Unknown,19,1
17640,0,6665,58,0,149,0,image,179,Unknown,18,0
17640,0,17944,293,0,413,22,image,179,Unknown,16,6
17640,0,4471,115,0,378,26,image,179,Unknown,19,2
102,136,2,0,0,378,23,image,63,Other,3,2
102,136,6,0,0,282,19,image,63, technology ,10,5
102,136,11,0,0,440,30,image,63,Other,1,3
102,136,2,0,0,316,18,image,63,Other,12,2
102,136,2,0,0,264,14,image,63,Other,6,5
102,136,2,0,0,245,13,image,63,Other,3,5
102,136,5,0,0,118,7,image,63,Other,0,0
102,136,25,0,0,344,18,image,63,Other,17,5
102,136,9,2,0,242,16,image,63,Other,3,3
102,136,4,0,0,148,8,image,63,Other,14,6
102,136,16,4,0,462,19,image,63,Other,6,3
102,136,10,0,0,426,21,image,63,Other,6,3
126,203,24,1,0,603,15,image,121,Unknown,3,4
126,203,37,0,0,417,16,image,121,Unknown,3,3
126,203,21,0,0,236,13,image,121,Unknown,3,2
126,203,27,0,0,244,14,image,121,Unknown,3,6
126,203,30,0,0,219,13,image,121,Unknown,3,5
126,203,27,0,0,233,13,image,121,Unknown,3,4
126,203,16,0,0,227,14,image,121,Unknown,3,3
126,203,14,1,0,131,6,image,121,Unknown,3,2
126,203,23,0,0,217,13,image,121,Unknown,3,1
126,203,18,0,0,388,16,image,121,Unknown,3,0
126,203,21,0,0,243,14,image,121,Unknown,3,6
126,203,17,0,0,214,12,image,121,Unknown,3,5
168,66,4,0,0,108,9,image,83,Unknown,6,4
168,66,3,0,0,175,14,image,83,Unknown,7,1
168,66,6,0,0,161,13,image,83,Unknown,8,0
168,66,6,1,30,183,12,video,83,Unknown,17,6
168,66,5,0,0,168,14,image,83,Unknown,8,1
168,66,3,0,35,185,13,video,83,Unknown,7,0
168,66,16,1,0,162,12,image,83,Unknown,2,1
168,66,6,1,0,184,14,image,83,Unknown,15,3
168,66,18,0,0,253,16,image,83,Unknown,16,0
168,66,46,1,0,86,9,image,83,Unknown,3,5
168,66,5,0,0,119,12,image,83,Unknown,3,0
168,66,4,0,0,100,9,image,83,Unknown,4,4
668,920,17,0,858,32,0,video,140,Unknown,18,2
668,920,30,0,124,343,21,video,140,Unknown,16,6
668,920,28,2,0,447,24,image,140,Unknown,14,4
668,920,37,2,0,481,31,image,140,Unknown,3,5
668,920,60,2,0,512,26,image,140,Unknown,17,1
668,920,83,4,346,610,32,video,140,Unknown,3,0
668,920,71,3,0,733,30,image,140,Unknown,2,0
668,920,77,5,0,340,30,image,140,Unknown,13,3
668,920,109,2,0,601,30,image,140,Unknown,18,2
668,920,74,3,0,500,12,image,140,Unknown,17,1
668,920,70,4,0,348,22,image,140,Unknown,14,6
668,920,72,2,0,538,28,image,140,Unknown,1,6
212,17,62,6,0,369,22,image,74,Unknown,13,0
212,17,34,6,0,308,13,image,74,Unknown,13,5
212,17,33,2,0,225,16,image,74,Unknown,5,5
212,17,42,0,0,188,13,image,74,Unknown,12,2
212,17,54,6,0,391,24,image,74,Unknown,14,1
212,17,54,4,0,399,24,image,74,Unknown,13,2
212,17,49,12,0,218,9,image,74,Unknown,17,0
212,17,39,2,0,268,19,image,74,Unknown,13,4
212,17,55,6,0,311,21,image,74,Unknown,13,2
212,17,25,11,0,177,8,image,74,Unknown,13,3
212,17,57,7,0,636,15,image,74,Unknown,15,2
212,17,99,18,0,541,27,image,74,Unknown,13,1
65551,2,1804,10,0,74,0,image,1240,Unknown,14,3
25850,60,322,20,1505,679,0,video,106,Unknown,19,4
25850,60,348,7,0,1194,30,image,106,Unknown,13,3
25850,60,379,12,1971,2756,30,video,106,Unknown,8,4
25850,60,489,11,2451,1061,30,video,106,Unknown,13,2
25850,60,391,24,3187,1131,30,video,106,Unknown,17,0
25850,60,1450,14,10316,1052,30,video,106,Unknown,14,0
25850,60,673,75,0,1143,30,image,106,Unknown,17,5
25850,60,271,13,1497,841,30,video,106,Unknown,16,2
25850,60,455,7,1677,569,28,video,106,Unknown,17,5
25850,60,720,30,2820,684,30,video,106,Unknown,16,3
25850,60,602,11,3356,542,25,video,106,Unknown,11,2
25850,60,432,5,0,1482,30,image,106,Unknown,17,5
2422,91,29,0,0,375,28,image,468,Other,8,3
2422,91,11,3,0,0,0,image,468,Other,10,0
2422,91,21,0,218,347,28,video,468,Other,20,5
2422,91,5,0,38,381,26,video,468,Other,6,3
2422,91,3,0,0,381,26,image,468,Other,5,2
2422,91,3,0,27,381,26,video,468,Other,9,1
2422,91,2,0,37,387,26,video,468,Other,14,0
2422,91,5,1,0,381,26,image,468,Other,7,0
2422,91,6,0,0,387,26,image,468,Other,4,0
2422,91,7,0,0,381,26,image,468,Other,3,6
2422,91,21,1,0,381,26,image,468,Other,5,5
2422,91,5,0,0,381,26,image,468,Other,2,3
719,827,27,0,0,770,30,image,61,Unknown,13,4
719,827,23,1,0,725,30,image,61,Unknown,6,4
719,827,48,unknown,0,?,30,image,61,Unknown,N/A,6
719,827,68,6,0,1858,31,image,61,Unknown,5,0
719,827,61,0,0,311,21,image,61,Unknown,7,0
719,827,51,2,0,1104,31,image,61,Unknown,8,2
719,827,67,1,0,973,31,image,61,Unknown,12,3
719,827,60,1,0,1171,32,image,61,Unknown,13,0
719,827,63,14,0,1886,30,image,61,Unknown,7,5
719,827,40,4,0,939,25,image,61,Unknown,7,3
719,827,63,2,0,858,29,image,61,Unknown,7,1
719,827,65,3,0,631,28,image,61,Unknown,10,0
1139,4,22,0,0,54,6,image,65,Unknown,12,3
1139,4,9,0,0,97,7,image,65,Unknown,12,3
1139,4,38,2,0,62,4,image,65,Unknown,12,2
1139,4,11,1,0,92,6,image,65,Unknown,9,3
1139,4,32,0,0,184,15,image,65,Unknown,16,3
1139,4,20,0,0,244,11,image,65,Unknown,12,4
1139,4,30,0,0,203,10,image,65,Unknown,11,4
1139,4,14,0,0,339,8,image,65,Unknown,15,2
1139,4,14,0,0,292,14,image,65,Unknown,15,0
1139,4,5,1,0,230,8,image,65,Unknown,12,1
1139,4,30,0,0,277,14,image,65,Unknown,10,0
1139,4,15,0,0,412,13,image,65,Unknown,13,0
808,82,12,2,128,148,12,video,45,Unknown,13,2
808,82,17,4,283,364,30,video,45,Unknown,14,0
808,82,15,7,0,875,23,image,45,Unknown,13,6
808,82,?,unknown,0,925,27,image,45,edu,9,5
808,82,10,1,0,997,27,image,45,Unknown,5,2
808,82,20,8,0,944,27,image,45,Unknown,6,0
808,82,22,4,0,925,27,image,45,Unknown,20,0
808,82,20,10,0,938,27,image,45,Unknown,11,5
808,82,17,9,0,933,27,image,45,Unknown,12,4
808,82,20,8,0,1061,30,image,45,Unknown,20,0
808,82,33,9,0,1042,30,image,45,Unknown,9,4
808,82,47,11,0,557,30,image,45,Unknown,7,3
1125,26,22,0,0,134,10,image,286,Unknown,8,6
1125,26,34,0,0,184,13,image,286,Unknown,15,2
1125,26,23,0,0,143,9,image,286,Unknown,3,1
1125,26,26,unknown,0,?,11, video ,286,,3,2
1125,26,48,1,0,131,9,image,286,Unknown,2,0
1125,26,40,0,0,167,11,image,286,Unknown,2,6
1125,26,30,0,0,136,8,image,286,Unknown,2,5
1125,26,32,2,0,156,8,image,286,Unknown,12,3
1125,26,28,0,0,109,6,image,286,Unknown,3,2
1125,26,34,0,0,163,9,image,286,Unknown,14,1
1125,26,31,0,0,193,13,image,286,Tech,N/A,1
1125,26,22,0,0,370,30,image,286,Unknown,3,0
575,79,93,32,0,890,29,image,24,Unknown,16,2
575,79,97,26,0,978,30,image,24,Unknown,6,0
575,79,78,29,0,1032,30,image,24,Unknown,16,6
575,79,99,23,0,976,30,image,24,Unknown,15,5
575,79,96,23,0,981,30,image,24,Unknown,10,4
575,79,87,28,0,1084,30,image,24,Unknown,6,3
575,79,119,29,0,882,30,image,24,Unknown,9,2
575,79,97,27,0,882,29,image,24,Unknown,14,1
575,79,104,27,0,961,30,image,24,Unknown,15,0
575,79,68,15,126,876,29,video,24,Unknown,16,6
575,79,70,23,0,1076,29,image,24,Unknown,15,4
575,79,63,21,0,881,30,image,24,Unknown,15,2
445,540,36,2,0,1179,30,image,50,Unknown,9,1
445,540,23,0,0,963,30,image,50,Unknown,4,1
445,540,23,0,0,1710,28,image,50,Unknown,4,0
445,540,27,1,0,668,28,image,50,Unknown,11,6
445,540,31,6,0,1093,30,image,50,Unknown,9,6
445,540,35,1,0,703,30,image,50,Unknown,16,4
445,540,36,1,0,1822,28,image,50,Unknown,10,3
445,540,43,0,0,1323,25,image,50,Unknown,10,1
445,540,42,1,0,1786,30,image,50,Unknown,14,5
445,540,51,2,0,1120,30,image,50,Unknown,11,5
445,540,44,2,0,1214,30,image,50,Unknown,5,5
445,540,61,7,0,1393,30,image,50,Unknown,8,4
166,276,12,0,0,375,30,image,55,Unknown,14,6
166,276,24,0,0,683,29,image,55,Unknown,6,6
166,276,14,2,0,382,?,image,55,,N/A,5
166,276,9,0,0,370,24,image,55,Unknown,16,4
166,276,7,0,34,515,26,video,55,Unknown,17,3
166,276,25,1,0,525,30,image,55,Unknown,15,6
166,276,19,1,0,442,28,image,55,Unknown,18,5
166,276,14,0,0,1145,25,image,55,Unknown,5,5
166,276,9,0,0,347,23,image,55,Unknown,14,1
166,276,13,0,0,320,19,image,55,Unknown,5,6
166,276,13,0,0,362,21,image,55,Unknown,14,4
166,276,22,0,0,390,22,image,55,Unknown,15,3
340,53,7,0,0,19,0,image,69,Other,8,5
340,53,5,0,0,40,0,image,69,Other,8,5
340,53,7,0,0,71,8,image,69,Other,7,4
340,53,9,0,0,89,6,image,69,Other,7,3
340,53,9,0,0,80,4,image,69,Other,7,1
340,53,18,0,0,110,7,image,69,Other,7,0
340,53,9,0,0,83,6,image,69,Other,7,5
340,53,6,0,0,81,6,image,69,Other,8,3
340,53,4,0,0,56,6,image,69,Other,8,2
340,53,5,0,0,83,6,image,69,Other,7,0
340,53,7,0,0,94,8,image,69,Other,8,5
340,53,6,0,0,22,2,image,69,Other,8,4
863,21,18,unknown,0,?,?, video ,389,Unknown,15,5
863,21,34,0,0,441,30,image,389,Unknown,12,5
863,21,21,0,0,1220,26,image,389,Unknown,7,4
863,21,28,0,0,661,17,image,389,Unknown,14,3
863,21,35,1,0,487,30,image,389,Unknown,11,3
863,21,38,3,0,610,26,image,389,Unknown,10,3
863,21,22,1,0,684,29,image,389,Unknown,15,2
863,21,36,0,0,414,30,image,389,Unknown,11,2
863,21,25,1,0,646,26,image,389,Unknown,9,2
863,21,22,1,0,978,29,image,389,Unknown,14,1
863,21,41,1,0,445,30,image,389,Unknown,9,1
863,21,35,2,0,809,26,image,389,Unknown,8,1
870,398,8,0,0,361,23,image,369,Unknown,12,5
870,398,13,0,0,353,30,image,369,Unknown,11,4
unknown,398,?,unknown,0,467,?,image,369,edu,14,3
870,398,24,1,0,457,30,image,369,Unknown,6,1
870,398,21,1,0,491,30,image,369,Unknown,13,0
870,398,15,0,0,415,19,image,369,Unknown,12,3
870,398,19,0,0,539,30,image,369,Unknown,14,1
unknown,398,20,0,0,?,13,image,369,Unknown,N/A,1
870,398,16,1,0,450,22,image,369,Unknown,14,5
870,398,18,1,50,397,17,video,369,Unknown,13,4
870,398,15,2,0,682,10,image,369,Unknown,6,4
870,398,17,1,0,399,17,image,369,Unknown,6,3
11830,300,12,0,20,648,30,video,406,Blogger,4,6
11830,300,81,0,0,618,30,image,406,Blogger,15,2
11830,300,109,1,0,659,30,image,406,Blogger,15,0
11830,300,167,0,223,636,30,video,406,Blogger,15,3
11830,300,154,0,0,637,30,image,406,Blogger,15,0
11830,300,156,1,0,633,30,image,406,Blogger,15,6
11830,300,120,0,706,631,30,video,406,Blogger,15,4
11830,300,50,6,0,627,30,image,406,Blogger,15,1
11830,300,64,2,0,627,30,image,406,Blogger,15,4
11830,300,108,2,145,628,30,video,406,Blogger,15,3
11830,300,104,0,0,628,30,image,406,Blogger,15,2
11830,300,46,unknown,0,?,30,image,406,Blogger,N/A,3
256,175,30,2,0,713,30,image,49,Unknown,8,6
256,175,36,4,0,1044,30,image,49,Unknown,18,5
256,175,69,1,0,1223,30,image,49,Unknown,21,5
256,175,23,0,0,986,30,image,49,Unknown,10,5
256,175,28,1,0,1311,30,image,49,Unknown,6,2
256,175,24,0,0,953,30,image,49,Unknown,15,1
256,175,33,1,0,1121,30,image,49,Unknown,13,1
256,175,29,0,0,977,30,image,49,Unknown,3,0
256,175,24,0,0,673,30,image,49,Unknown,14,6
256,175,20,0,0,1021,30,image,49,Unknown,12,6
256,175,27,2,0,1246,30,image,49,Unknown,21,4
256,175,30,0,0,654,29,image,49,Unknown,4,4
552,194,5,0,92,85,4,video,85,Unknown,12,3
552,194,36,0,0,282,11,image,85,Unknown,15,4
552,194,16,0,0,540,29,image,85,Unknown,14,4
552,194,19,0,0,1459,29,image,85,Unknown,10,3
552,194,17,0,0,684,8,image,85,Unknown,16,0
552,194,37,0,0,745,30,image,85,Unknown,13,3
552,194,30,2,0,783,30,image,85,Unknown,15,1
552,194,42,0,0,1168,24,image,85,Unknown,16,2
552,194,62,0,0,770,30,image,85,Unknown,13,0
552,194,28,1,0,619,17,image,85,Unknown,16,6
552,194,87,1,0,196,7,image,85,Unknown,15,6
552,194,41,2,0,616,30,image,85,Unknown,7,6
1379,6,3,0,39,836,8,video,410,Other,16,0
1379,6,28,0,1130,1485,29,video,410,Other,16,5
1379,6,10,0,120,1302,30,video,410,Other,17,3
1379,6,18,0,114,577,30,video,410,Other,16,2
1379,6,9,0,359,253,20,video,410,Other,17,6
1379,6,15,0,136,2254,3,video,410,Other,16,4
1379,6,61,0,1254,586,30,video,410,Other,10,3
1379,6,17,0,92,975,22,video,410,Other,16,1
1379,6,6,0,32,405,30,video,410,Other,16,0
1379,6,68,0,2161,1696,26,video,410,Other,16,6
1379,6,5,0,36,1382,27,video,410,Other,15,4
unknown,6,75,unknown,1717,658,26,video,410,edu,5,3
277,357,42,1,0,501,30,image,74,Unknown,11,6
277,357,43,1,0,600,29,image,74,Unknown,5,3
277,357,35,1,0,612,30,image,74,Unknown,6,1
277,357,40,1,0,711,30,image,74,Unknown,6,0
277,357,42,1,0,?,29,image,74,Unknown,3,6
277,357,32,3,0,728,29,image,74,Unknown,11,3
277,357,37,2,0,729,29,image,74,Unknown,7,3
277,357,28,0,0,647,30,image,74,Unknown,11,2
277,357,44,3,0,647,30,image,74,Unknown,6,2
277,357,47,0,0,645,30,image,74,Unknown,11,1
unknown,357,?,1,0,694,30,VIDEO,74,Unknown,N/A,5
277,357,29,2,0,636,29,image,74,Unknown,5,3
410,525,8,1,0,262,0,image,212,Unknown,11,6
410,525,7,2,0,211,0,image,212,Unknown,2,5
410,525,3,1,0,120,0,image,212,Unknown,19,1
410,525,9,2,0,882,29,image,212,Unknown,20,2
410,525,8,1,0,918,30,image,212,Unknown,19,2
410,525,5,0,0,74,4,image,212,Unknown,16,3
410,525,16,1,0,112,2,image,212,Unknown,9,6
410,525,4,0,0,342,7,image,212,Unknown,17,3
410,525,22,8,0,820,2,image,212,Unknown,12,1
